ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
26431
ITEM: BOX BOUNDS ff ff ff
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+02
ITEM: ATOMS x y z type
150.451 223.047 33.1033 1
151.987 224.66 34.6832 1
153.514 223.117 33.1084 1
155.076 224.715 34.6877 1
243.688 224.684 34.6861 1
246.819 224.688 34.6813 1
245.288 223.125 33.107 1
248.359 223.092 33.1017 1
153.556 226.261 33.1057 1
155.109 227.855 34.685 1
156.642 226.293 33.1106 1
158.244 227.85 34.6894 1
243.683 227.853 34.6831 1
246.757 227.78 34.6787 1
245.241 226.239 33.1041 1
155.179 230.949 34.6822 1
156.691 229.405 33.1074 1
158.252 231.017 34.6861 1
240.534 231.036 34.6845 1
243.649 230.98 34.6802 1
242.109 229.445 33.1058 1
245.213 229.385 33.101 1
156.724 232.552 33.1039 1
158.291 234.145 34.6829 1
159.829 232.609 33.1083 1
161.405 234.198 34.6867 1
237.374 234.208 34.6853 1
240.493 234.157 34.6813 1
238.953 232.621 33.107 1
242.071 232.568 33.1024 1
159.87 235.731 33.1046 1
161.45 237.319 34.6832 1
162.988 235.781 33.1087 1
164.569 237.366 34.6867 1
234.208 237.374 34.6853 1
237.328 237.328 34.6817 1
235.79 235.79 33.1074 1
238.909 235.741 33.1032 1
163.036 238.901 33.1045 1
164.62 240.484 34.6828 1
166.156 238.945 33.1082 1
167.742 240.526 34.6859 1
231.036 240.534 34.6845 1
234.157 240.493 34.6813 1
232.621 238.953 33.107 1
235.741 238.909 33.1032 1
166.209 242.06 33.1037 1
170.946 243.663 34.6846 1
167.799 243.631 34.6817 1
169.337 242.098 33.1071 1
174.058 243.712 34.6873 1
172.504 242.106 33.1104 1
224.684 243.688 34.6861 1
227.853 243.683 34.6831 1
230.98 243.649 34.6802 1
229.445 242.109 33.1058 1
232.568 242.071 33.1024 1
169.406 245.172 33.1024 1
174.09 246.798 34.6826 1
172.499 245.241 33.1054 1
177.234 246.84 34.6848 1
175.639 245.273 33.108 1
175.694 248.363 33.1028 1
180.411 246.843 34.6869 1
218.363 246.849 34.686 1
221.541 246.849 34.6837 1
224.688 246.819 34.6813 1
223.125 245.288 33.107 1
223.092 248.359 33.1017 1
227.78 246.757 34.6787 1
226.239 245.241 33.1041 1
229.385 245.213 33.101 1
177.305 249.904 34.68 1
180.404 249.957 34.6818 1
178.848 248.391 33.1051 1
183.577 249.981 34.6834 1
181.975 248.439 33.1071 1
182.013 251.463 33.1017 1
186.713 250.024 34.6848 1
185.151 248.427 33.1089 1
185.138 251.531 33.1032 1
189.898 250.007 34.6859 1
188.319 251.551 33.1044 1
193.059 250.022 34.6867 1
191.479 251.588 33.1054 1
196.215 250.027 34.6871 1
194.638 251.604 33.106 1
199.376 250.007 34.6872 1
197.779 251.609 33.1063 1
202.558 250.005 34.6869 1
200.968 251.568 33.1062 1
205.719 250.021 34.6863 1
204.157 251.605 33.1057 1
208.875 250.009 34.6854 1
207.295 251.593 33.105 1
212.059 250.027 34.6841 1
210.452 251.555 33.1039 1
215.195 249.985 34.6827 1
213.622 248.43 33.1083 1
213.634 251.536 33.1025 1
218.371 249.961 34.6809 1
216.799 248.444 33.1063 1
216.76 251.466 33.1009 1
221.481 249.899 34.679 1
219.928 248.396 33.1041 1
186.746 253.034 34.6797 1
189.889 253.116 34.6806 1
193.056 253.141 34.6813 1
196.21 253.137 34.6817 1
199.391 253.126 34.6816 1
197.831 254.619 33.1005 1
202.547 253.125 34.6814 1
200.97 254.67 33.1003 1
205.728 253.131 34.6809 1
204.108 254.615 33.1 1
208.879 253.121 34.6801 1
212.025 253.039 34.6791 1
185.165 147.317 36.2622 1
188.31 147.232 36.2631 1
193.08 145.726 37.8405 1
191.463 147.218 36.2638 1
196.221 145.657 37.8406 1
194.646 147.216 36.2641 1
199.385 145.645 37.8406 1
197.806 147.191 36.2643 1
202.549 145.656 37.8404 1
200.965 147.19 36.2642 1
205.69 145.724 37.8402 1
204.124 147.214 36.2639 1
207.308 147.215 36.2634 1
210.461 147.228 36.2625 1
213.607 147.312 36.2615 1
180.449 148.877 37.8411 1
178.836 150.414 36.2638 1
183.558 148.819 37.8423 1
182.001 150.379 36.2653 1
186.737 148.795 37.8432 1
185.133 150.33 36.2665 1
189.896 148.753 37.844 1
188.316 150.344 36.2676 1
193.035 148.736 37.8445 1
191.473 150.328 36.2684 1
196.223 148.766 37.8448 1
199.385 148.761 37.8448 1
202.548 148.765 37.8446 1
205.736 148.734 37.8442 1
208.876 148.75 37.8435 1
207.299 150.326 36.2681 1
212.034 148.79 37.8425 1
210.456 150.34 36.2671 1
215.217 148.811 37.8414 1
213.64 150.324 36.2658 1
218.342 148.882 37.8401 1
216.776 150.368 36.2644 1
219.949 150.393 36.2627 1
223.049 150.446 36.2608 1
174.134 152.021 37.8418 1
172.525 153.565 36.2641 1
177.237 151.953 37.8435 1
175.682 153.529 36.2662 1
180.387 151.924 37.8449 1
178.802 153.482 36.2681 1
183.568 151.925 37.8463 1
215.204 151.917 37.8455 1
218.38 151.905 37.8439 1
221.508 151.954 37.8421 1
219.943 153.506 36.267 1
224.662 151.983 37.8403 1
223.119 153.51 36.2649 1
226.264 153.552 36.2627 1
166.238 156.765 36.2628 1
170.923 155.132 37.8433 1
169.332 156.691 36.2655 1
174.068 155.086 37.8453 1
172.473 156.655 36.268 1
177.241 155.081 37.8473 1
224.717 155.072 37.8439 1
227.858 155.105 37.8417 1
226.296 156.638 36.2666 1
230.951 155.175 37.8393 1
229.408 156.687 36.264 1
232.555 156.72 36.2611 1
163.046 159.881 36.2632 1
164.634 158.308 37.8416 1
166.173 159.839 36.2662 1
170.893 158.219 37.8467 1
167.781 158.272 37.8443 1
169.34 159.827 36.2693 1
227.853 158.241 37.8453 1
231.02 158.249 37.8425 1
234.148 158.287 37.8399 1
232.612 159.825 36.2647 1
235.734 159.867 36.2616 1
159.881 163.046 36.2632 1
161.459 161.459 37.8418 1
162.997 162.997 36.2664 1
164.58 161.414 37.8446 1
166.164 162.999 36.2699 1
167.751 161.418 37.8476 1
234.201 161.402 37.8429 1
237.322 161.447 37.84 1
235.785 162.985 36.2649 1
238.905 163.032 36.2615 1
156.765 166.238 36.2628 1
158.308 164.634 37.8416 1
159.839 166.173 36.2662 1
161.414 164.58 37.8446 1
162.999 166.164 36.2699 1
164.579 164.579 37.8479 1
237.37 164.566 37.8428 1
240.488 164.617 37.8396 1
238.949 166.153 36.2645 1
240.529 167.74 37.8421 1
242.064 166.206 36.2608 1
155.132 170.923 37.8433 1
156.691 169.332 36.2655 1
158.219 170.893 37.8467 1
158.272 167.781 37.8443 1
159.827 169.34 36.2693 1
161.418 167.751 37.8476 1
243.667 170.943 37.841 1
243.635 167.797 37.8387 1
242.102 169.334 36.2635 1
245.176 169.403 36.2596 1
152.021 174.134 37.8418 1
153.565 172.525 36.2641 1
155.086 174.068 37.8453 1
156.655 172.473 36.268 1
243.717 174.056 37.8432 1
242.11 172.501 36.2662 1
246.802 174.088 37.8393 1
245.246 172.496 36.262 1
151.953 177.237 37.8435 1
153.529 175.682 36.2662 1
155.081 177.241 37.8473 1
246.844 177.233 37.8411 1
245.278 175.637 36.2642 1
248.368 175.691 36.2598 1
249.908 177.303 37.8371 1
148.877 180.449 37.8411 1
150.414 178.836 36.2638 1
151.924 180.387 37.8449 1
153.482 178.802 36.2681 1
246.848 180.409 37.8428 1
249.961 180.403 37.8386 1
248.396 178.846 36.2616 1
148.819 183.558 37.8423 1
150.379 182.001 36.2653 1
151.925 183.568 37.8463 1
249.985 183.576 37.8398 1
248.444 181.973 36.2633 1
251.467 182.012 36.2588 1
147.317 185.165 36.2622 1
148.795 186.737 37.8432 1
150.33 185.133 36.2665 1
250.028 186.712 37.8409 1
248.432 185.15 36.2647 1
251.536 185.136 36.26 1
253.039 186.745 37.8368 1
147.232 188.31 36.2631 1
148.753 189.896 37.844 1
150.344 188.316 36.2676 1
250.011 189.897 37.8418 1
251.556 188.318 36.261 1
253.121 189.888 37.8374 1
145.726 193.08 37.8405 1
147.218 191.463 36.2638 1
148.736 193.035 37.8445 1
150.328 191.473 36.2684 1
250.027 193.059 37.8424 1
251.593 191.478 36.2617 1
253.146 193.056 37.838 1
145.657 196.221 37.8406 1
147.216 194.646 36.2641 1
148.766 196.223 37.8448 1
250.032 196.215 37.8428 1
251.609 194.638 36.2623 1
253.142 196.209 37.8382 1
145.645 199.385 37.8406 1
147.191 197.806 36.2643 1
148.761 199.385 37.8448 1
250.012 199.376 37.8428 1
253.131 199.391 37.8382 1
254.624 197.831 36.2577 1
251.615 197.779 36.2624 1
145.656 202.549 37.8404 1
147.19 200.965 36.2642 1
148.765 202.548 37.8446 1
250.01 202.559 37.8426 1
251.574 200.968 36.2623 1
253.129 202.547 37.8379 1
254.675 200.97 36.2574 1
145.724 205.69 37.8402 1
147.214 204.124 36.2639 1
148.734 205.736 37.8442 1
250.025 205.719 37.842 1
251.61 204.157 36.2619 1
253.135 205.728 37.8375 1
254.62 204.109 36.2572 1
147.215 207.308 36.2634 1
148.75 208.876 37.8435 1
150.326 207.299 36.2681 1
250.014 208.876 37.8412 1
251.598 207.295 36.2613 1
253.126 208.88 37.8368 1
147.228 210.461 36.2625 1
148.79 212.034 37.8425 1
150.34 210.456 36.2671 1
250.032 212.06 37.8402 1
251.561 210.453 36.2604 1
253.043 212.026 37.836 1
147.312 213.607 36.2615 1
148.811 215.217 37.8414 1
150.324 213.64 36.2658 1
151.917 215.204 37.8455 1
249.99 215.197 37.839 1
248.436 213.623 36.264 1
251.541 213.636 36.2592 1
148.882 218.342 37.8401 1
150.368 216.776 36.2644 1
151.905 218.38 37.8439 1
246.853 218.365 37.8417 1
249.965 218.373 37.8375 1
248.449 216.801 36.2624 1
251.471 216.762 36.2579 1
150.393 219.949 36.2627 1
151.954 221.508 37.8421 1
153.506 219.943 36.267 1
246.853 221.543 37.8398 1
249.903 221.483 37.8359 1
248.401 219.93 36.2606 1
150.446 223.049 36.2608 1
151.983 224.662 37.8403 1
153.51 223.119 36.2649 1
155.072 224.717 37.8439 1
243.692 224.687 37.8418 1
246.823 224.69 37.8379 1
245.292 223.127 36.2629 1
248.363 223.094 36.2586 1
153.552 226.264 36.2627 1
155.105 227.858 37.8417 1
156.638 226.296 36.2666 1
158.241 227.853 37.8453 1
243.687 227.855 37.8393 1
246.761 227.783 37.8357 1
245.246 226.242 36.2605 1
155.175 230.951 37.8393 1
156.687 229.408 36.264 1
158.249 231.02 37.8425 1
240.538 231.039 37.8405 1
243.653 230.983 37.837 1
242.113 229.448 36.262 1
245.218 229.388 36.258 1
156.72 232.555 36.2611 1
158.287 234.148 37.8399 1
159.825 232.612 36.2647 1
161.402 234.201 37.8429 1
237.378 234.211 37.8411 1
240.497 234.16 37.8379 1
238.957 232.624 36.263 1
242.075 232.571 36.2592 1
159.867 235.734 36.2616 1
161.447 237.322 37.84 1
162.985 235.785 36.2649 1
164.566 237.37 37.8428 1
234.211 237.378 37.8411 1
237.331 237.331 37.8382 1
235.793 235.793 36.2633 1
238.913 235.745 36.2599 1
163.032 238.905 36.2615 1
164.617 240.488 37.8396 1
166.153 238.949 36.2645 1
167.74 240.529 37.8421 1
231.039 240.538 37.8405 1
234.16 240.497 37.8379 1
232.624 238.957 36.263 1
235.745 238.913 36.2599 1
166.206 242.064 36.2608 1
170.943 243.667 37.841 1
167.797 243.635 37.8387 1
169.334 242.102 36.2635 1
174.056 243.717 37.8432 1
172.501 242.11 36.2662 1
224.687 243.692 37.8418 1
227.855 243.687 37.8393 1
230.983 243.653 37.837 1
229.448 242.113 36.262 1
232.571 242.075 36.2592 1
169.403 245.176 36.2596 1
174.088 246.802 37.8393 1
172.496 245.246 36.262 1
177.233 246.844 37.8411 1
175.637 245.278 36.2642 1
175.691 248.368 36.2598 1
180.409 246.848 37.8428 1
218.365 246.853 37.8417 1
221.543 246.853 37.8398 1
224.69 246.823 37.8379 1
223.127 245.292 36.2629 1
223.094 248.363 36.2586 1
227.783 246.761 37.8357 1
226.242 245.246 36.2605 1
229.388 245.218 36.258 1
177.303 249.908 37.8371 1
180.403 249.961 37.8386 1
178.846 248.396 36.2616 1
183.576 249.985 37.8398 1
181.973 248.444 36.2633 1
182.012 251.467 36.2588 1
186.712 250.028 37.8409 1
185.15 248.432 36.2647 1
185.136 251.536 36.26 1
189.897 250.011 37.8418 1
188.318 251.556 36.261 1
193.059 250.027 37.8424 1
191.478 251.593 36.2617 1
196.215 250.032 37.8428 1
194.638 251.609 36.2623 1
199.376 250.012 37.8428 1
202.559 250.01 37.8426 1
200.968 251.574 36.2623 1
205.719 250.025 37.842 1
204.157 251.61 36.2619 1
208.876 250.014 37.8412 1
207.295 251.598 36.2613 1
212.06 250.032 37.8402 1
210.453 251.561 36.2604 1
215.197 249.99 37.839 1
213.623 248.436 36.264 1
213.636 251.541 36.2592 1
218.373 249.965 37.8375 1
216.801 248.449 36.2624 1
216.762 251.471 36.2579 1
221.483 249.903 37.8359 1
219.93 248.401 36.2606 1
186.745 253.039 37.8368 1
189.888 253.121 37.8374 1
193.056 253.146 37.838 1
196.209 253.142 37.8382 1
199.391 253.131 37.8382 1
197.831 254.624 36.2577 1
197.779 251.615 36.2624 1
202.547 253.129 37.8379 1
200.97 254.675 36.2574 1
205.728 253.135 37.8375 1
204.109 254.62 36.2572 1
208.88 253.126 37.8368 1
212.026 253.043 37.836 1
185.164 147.313 39.4194 1
188.309 147.228 39.4201 1
193.08 145.722 40.9975 1
191.462 147.214 39.4207 1
196.221 145.653 40.9976 1
194.646 147.212 39.4209 1
199.385 145.641 40.9976 1
197.806 147.187 39.421 1
202.549 145.652 40.9974 1
200.965 147.186 39.4209 1
205.69 145.72 40.9972 1
204.125 147.21 39.4206 1
207.309 147.211 39.4202 1
210.462 147.224 39.4195 1
213.608 147.309 39.4186 1
180.447 148.873 40.9982 1
178.834 150.411 39.4208 1
183.557 148.815 40.9991 1
182 150.375 39.4219 1
186.737 148.791 40.9998 1
185.132 150.327 39.4229 1
189.895 148.75 41.0004 1
188.315 150.34 39.4238 1
193.035 148.732 41.0008 1
191.472 150.324 39.4245 1
196.223 148.762 41.001 1
199.386 148.757 41.001 1
202.549 148.761 41.0008 1
205.736 148.73 41.0004 1
208.877 148.747 40.9998 1
207.3 150.322 39.424 1
212.035 148.787 40.999 1
210.457 150.336 39.4232 1
215.218 148.808 40.9981 1
213.641 150.32 39.4221 1
218.343 148.879 40.997 1
216.777 150.364 39.4209 1
219.951 150.389 39.4195 1
223.051 150.442 39.4179 1
174.132 152.018 40.9988 1
172.524 153.561 39.421 1
177.235 151.949 41.0001 1
175.68 153.525 39.4227 1
180.386 151.921 41.0013 1
178.8 153.479 39.4242 1
183.567 151.922 41.0024 1
215.205 151.914 41.0014 1
218.382 151.902 41 1
221.509 151.951 40.9986 1
219.945 153.503 39.423 1
224.664 151.98 40.997 1
223.121 153.506 39.4212 1
226.266 153.549 39.4194 1
166.236 156.762 39.42 1
170.921 155.129 41 1
169.33 156.688 39.4222 1
174.066 155.083 41.0016 1
172.471 156.652 39.4242 1
177.24 155.078 41.0032 1
224.719 155.069 41 1
227.86 155.102 40.9982 1
226.298 156.634 39.4226 1
230.954 155.172 40.9962 1
229.411 156.684 39.4204 1
232.557 156.717 39.418 1
163.043 159.878 39.4203 1
164.632 158.306 40.9986 1
166.17 159.836 39.4227 1
170.891 158.216 41.0027 1
167.778 158.269 41.0007 1
169.337 159.824 39.4252 1
227.855 158.238 41.001 1
231.023 158.246 40.9987 1
234.15 158.284 40.9965 1
232.615 159.822 39.4209 1
235.737 159.864 39.4183 1
159.878 163.043 39.4203 1
161.457 161.457 40.9988 1
162.994 162.994 39.4229 1
164.578 161.411 41.001 1
166.162 162.997 39.4257 1
167.749 161.415 41.0035 1
234.204 161.399 40.999 1
237.325 161.444 40.9966 1
235.788 162.982 39.421 1
238.908 163.03 39.4182 1
156.762 166.236 39.42 1
158.306 164.632 40.9986 1
159.836 166.17 39.4227 1
161.411 164.578 41.001 1
162.997 166.162 39.4257 1
164.577 164.577 41.0037 1
237.373 164.564 40.9988 1
240.491 164.615 40.9962 1
238.952 166.15 39.4206 1
240.532 167.737 40.9982 1
242.067 166.204 39.4175 1
155.129 170.921 41 1
156.688 169.33 39.4222 1
158.216 170.891 41.0027 1
158.269 167.778 41.0007 1
159.824 169.337 39.4252 1
161.415 167.749 41.0035 1
243.67 170.941 40.9972 1
243.638 167.795 40.9954 1
242.105 169.332 39.4197 1
245.18 169.4 39.4165 1
152.018 174.132 40.9988 1
153.561 172.524 39.421 1
155.083 174.066 41.0016 1
156.652 172.471 39.4242 1
243.72 174.054 40.999 1
242.114 172.499 39.4219 1
246.806 174.086 40.9958 1
245.249 172.494 39.4184 1
151.949 177.235 41.0001 1
153.525 175.68 39.4227 1
155.078 177.24 41.0032 1
246.848 177.231 40.9971 1
245.282 175.635 39.4202 1
248.371 175.69 39.4166 1
249.912 177.301 40.9939 1
148.873 180.447 40.9982 1
150.411 178.834 39.4208 1
151.921 180.386 41.0013 1
153.479 178.8 39.4242 1
246.851 180.408 40.9985 1
249.965 180.402 40.9951 1
248.4 178.845 39.418 1
148.815 183.557 40.9991 1
150.375 182 39.4219 1
151.922 183.567 41.0024 1
249.989 183.575 40.996 1
248.448 181.972 39.4193 1
251.471 182.011 39.4156 1
147.313 185.164 39.4194 1
148.791 186.737 40.9998 1
150.327 185.132 39.4229 1
250.032 186.711 40.9969 1
248.436 185.149 39.4205 1
251.541 185.135 39.4166 1
253.043 186.744 40.9935 1
147.228 188.309 39.4201 1
148.75 189.895 41.0004 1
150.34 188.315 39.4238 1
250.015 189.897 40.9976 1
251.56 188.317 39.4173 1
253.124 189.888 40.994 1
145.722 193.08 40.9975 1
147.214 191.462 39.4207 1
148.732 193.035 41.0008 1
150.324 191.472 39.4245 1
250.03 193.059 40.9981 1
251.597 191.478 39.4179 1
253.149 193.055 40.9944 1
145.653 196.221 40.9976 1
147.212 194.646 39.4209 1
148.762 196.223 41.001 1
250.036 196.215 40.9983 1
253.146 196.209 40.9946 1
251.613 194.638 39.4183 1
145.641 199.385 40.9976 1
147.187 197.806 39.421 1
148.757 199.386 41.001 1
250.016 199.376 40.9983 1
253.135 199.391 40.9945 1
254.628 197.831 39.4145 1
251.619 197.779 39.4184 1
145.652 202.549 40.9974 1
147.186 200.965 39.4209 1
148.761 202.549 41.0008 1
250.014 202.559 40.9981 1
251.578 200.968 39.4183 1
253.133 202.547 40.9942 1
254.679 200.97 39.4143 1
145.72 205.69 40.9972 1
147.21 204.125 39.4206 1
148.73 205.736 41.0004 1
250.029 205.72 40.9976 1
253.139 205.729 40.9939 1
254.624 204.109 39.4141 1
251.615 204.157 39.4179 1
147.211 207.309 39.4202 1
148.747 208.877 40.9998 1
150.322 207.3 39.424 1
250.018 208.877 40.997 1
251.602 207.296 39.4174 1
253.13 208.881 40.9933 1
147.224 210.462 39.4195 1
148.787 212.035 40.999 1
150.336 210.457 39.4232 1
250.036 212.061 40.9961 1
251.565 210.454 39.4166 1
253.047 212.027 40.9926 1
147.309 213.608 39.4186 1
148.808 215.218 40.9981 1
150.32 213.641 39.4221 1
151.914 215.205 41.0014 1
249.993 215.198 40.995 1
248.44 213.624 39.4196 1
251.545 213.637 39.4157 1
148.879 218.343 40.997 1
150.364 216.777 39.4209 1
151.902 218.382 41 1
246.857 218.366 40.9973 1
249.969 218.374 40.9939 1
248.453 216.802 39.4183 1
251.475 216.763 39.4146 1
150.389 219.951 39.4195 1
151.951 221.509 40.9986 1
153.503 219.945 39.423 1
246.857 221.545 40.9957 1
249.907 221.484 40.9925 1
248.405 219.931 39.4168 1
150.442 223.051 39.4179 1
151.98 224.664 40.997 1
153.506 223.121 39.4212 1
155.069 224.719 41 1
243.696 224.688 40.9974 1
246.827 224.692 40.9941 1
245.296 223.129 39.4187 1
248.367 223.096 39.4152 1
153.549 226.266 39.4194 1
155.102 227.86 40.9982 1
156.634 226.298 39.4226 1
158.238 227.855 41.001 1
243.69 227.857 40.9953 1
246.764 227.785 40.9924 1
245.249 226.244 39.4167 1
155.172 230.954 40.9962 1
156.684 229.411 39.4204 1
158.246 231.023 40.9987 1
240.541 231.041 40.9963 1
243.656 230.985 40.9934 1
242.116 229.451 39.4179 1
245.221 229.39 39.4147 1
156.717 232.557 39.418 1
158.284 234.15 40.9965 1
159.822 232.615 39.4209 1
161.399 234.204 40.999 1
237.38 234.214 40.9968 1
240.5 234.162 40.9942 1
238.96 232.627 39.4188 1
242.078 232.573 39.4157 1
159.864 235.737 39.4183 1
161.444 237.325 40.9966 1
162.982 235.788 39.421 1
164.564 237.373 40.9988 1
234.214 237.38 40.9968 1
237.334 237.334 40.9944 1
235.796 235.796 39.4191 1
238.916 235.747 39.4163 1
163.03 238.908 39.4182 1
164.615 240.491 40.9962 1
166.15 238.952 39.4206 1
167.737 240.532 40.9982 1
231.041 240.541 40.9963 1
234.162 240.5 40.9942 1
232.627 238.96 39.4188 1
235.747 238.916 39.4163 1
166.204 242.067 39.4175 1
170.941 243.67 40.9972 1
167.795 243.638 40.9954 1
169.332 242.105 39.4197 1
174.054 243.72 40.999 1
172.499 242.114 39.4219 1
224.688 243.696 40.9974 1
227.857 243.69 40.9953 1
230.985 243.656 40.9934 1
229.451 242.116 39.4179 1
232.573 242.078 39.4157 1
169.4 245.18 39.4165 1
174.086 246.806 40.9958 1
172.494 245.249 39.4184 1
177.231 246.848 40.9971 1
175.635 245.282 39.4202 1
175.69 248.371 39.4166 1
180.408 246.851 40.9985 1
218.366 246.857 40.9973 1
221.545 246.857 40.9957 1
224.692 246.827 40.9941 1
223.129 245.296 39.4187 1
223.096 248.367 39.4152 1
227.785 246.764 40.9924 1
226.244 245.249 39.4167 1
229.39 245.221 39.4147 1
177.301 249.912 40.9939 1
180.402 249.965 40.9951 1
178.845 248.4 39.418 1
183.575 249.989 40.996 1
181.972 248.448 39.4193 1
182.011 251.471 39.4156 1
186.711 250.032 40.9969 1
185.149 248.436 39.4205 1
185.135 251.541 39.4166 1
189.897 250.015 40.9976 1
188.317 251.56 39.4173 1
193.059 250.03 40.9981 1
191.478 251.597 39.4179 1
196.215 250.036 40.9983 1
199.376 250.016 40.9983 1
202.559 250.014 40.9981 1
200.968 251.578 39.4183 1
205.72 250.029 40.9976 1
208.877 250.018 40.997 1
207.296 251.602 39.4174 1
212.061 250.036 40.9961 1
210.454 251.565 39.4166 1
215.198 249.993 40.995 1
213.624 248.44 39.4196 1
213.637 251.545 39.4157 1
218.374 249.969 40.9939 1
216.802 248.453 39.4183 1
216.763 251.475 39.4146 1
221.484 249.907 40.9925 1
219.931 248.405 39.4168 1
186.744 253.043 40.9935 1
189.888 253.124 40.994 1
193.055 253.149 40.9944 1
196.209 253.146 40.9946 1
194.638 251.613 39.4183 1
199.391 253.135 40.9945 1
197.831 254.628 39.4145 1
197.779 251.619 39.4184 1
202.547 253.133 40.9942 1
200.97 254.679 39.4143 1
205.729 253.139 40.9939 1
204.109 254.624 39.4141 1
204.157 251.615 39.4179 1
208.881 253.13 40.9933 1
212.027 253.047 40.9926 1
185.164 147.31 42.5764 1
188.309 147.225 42.5769 1
193.08 145.719 44.1543 1
191.462 147.211 42.5773 1
196.221 145.65 44.1543 1
194.646 147.209 42.5774 1
199.385 145.639 44.1543 1
197.806 147.184 42.5774 1
202.549 145.649 44.1541 1
200.965 147.183 42.5773 1
205.691 145.717 44.1539 1
204.125 147.207 42.5771 1
207.309 147.208 42.5768 1
210.462 147.221 42.5762 1
213.609 147.306 42.5754 1
180.446 148.871 44.1549 1
178.833 150.408 42.5775 1
183.556 148.813 44.1556 1
181.999 150.372 42.5784 1
186.736 148.789 44.1562 1
185.131 150.324 42.5792 1
189.894 148.747 44.1566 1
188.315 150.337 42.5799 1
193.035 148.73 44.1569 1
191.472 150.321 42.5803 1
196.222 148.759 44.157 1
199.386 148.755 44.157 1
202.549 148.758 44.1568 1
205.737 148.728 44.1565 1
208.877 148.744 44.156 1
207.3 150.319 42.5798 1
212.036 148.784 44.1553 1
210.458 150.333 42.5791 1
215.219 148.805 44.1545 1
213.642 150.317 42.5782 1
218.345 148.876 44.1536 1
216.778 150.361 42.5772 1
219.952 150.386 42.576 1
223.053 150.44 42.5747 1
174.131 152.015 44.1555 1
172.522 153.558 42.5777 1
177.234 151.947 44.1565 1
175.678 153.522 42.579 1
180.385 151.918 44.1574 1
178.799 153.476 42.5802 1
183.567 151.919 44.1583 1
215.206 151.911 44.1571 1
218.383 151.899 44.156 1
221.511 151.948 44.1548 1
219.946 153.5 42.5789 1
224.666 151.977 44.1535 1
223.123 153.504 42.5774 1
226.268 153.546 42.5759 1
166.234 156.759 42.5769 1
170.919 155.127 44.1564 1
169.328 156.685 42.5786 1
174.065 155.081 44.1577 1
172.469 156.649 42.5802 1
177.239 155.075 44.159 1
224.72 155.067 44.1559 1
227.862 155.1 44.1544 1
226.3 156.632 42.5784 1
230.956 155.17 44.1527 1
229.413 156.682 42.5766 1
232.56 156.714 42.5746 1
163.041 159.876 42.5771 1
164.63 158.304 44.1553 1
166.168 159.834 42.579 1
170.889 158.214 44.1586 1
167.777 158.267 44.157 1
169.336 159.822 42.5811 1
227.857 158.236 44.1567 1
231.025 158.244 44.1547 1
234.152 158.282 44.1529 1
232.617 159.82 42.5769 1
235.74 159.861 42.5748 1
159.876 163.041 42.5771 1
161.455 161.455 44.1555 1
162.992 162.992 42.5792 1
164.576 161.409 44.1572 1
166.16 162.994 42.5815 1
167.747 161.413 44.1592 1
234.206 161.397 44.1549 1
237.327 161.442 44.1529 1
235.79 162.98 42.5769 1
238.91 163.027 42.5746 1
156.759 166.234 42.5769 1
158.304 164.63 44.1553 1
159.834 166.168 42.579 1
161.409 164.576 44.1572 1
162.994 166.16 42.5815 1
164.575 164.575 44.1594 1
237.375 164.562 44.1547 1
240.493 164.613 44.1525 1
238.955 166.148 42.5765 1
240.535 167.736 44.1541 1
242.07 166.202 42.574 1
155.127 170.919 44.1564 1
156.685 169.328 42.5786 1
158.214 170.889 44.1586 1
158.267 167.777 44.157 1
159.822 169.336 42.5811 1
161.413 167.747 44.1592 1
243.673 170.94 44.1532 1
243.64 167.793 44.1518 1
242.108 169.33 42.5757 1
245.182 169.399 42.5731 1
152.015 174.131 44.1555 1
153.558 172.522 42.5777 1
155.081 174.065 44.1577 1
156.649 172.469 42.5802 1
243.723 174.053 44.1546 1
242.116 172.498 42.5775 1
246.808 174.085 44.152 1
245.252 172.493 42.5746 1
151.947 177.234 44.1565 1
153.522 175.678 42.579 1
155.075 177.239 44.159 1
246.85 177.23 44.153 1
245.285 175.634 42.576 1
248.374 175.688 42.5731 1
249.915 177.3 44.1504 1
148.871 180.446 44.1549 1
150.408 178.833 42.5775 1
151.918 180.385 44.1574 1
153.476 178.799 42.5802 1
246.854 180.407 44.1541 1
249.968 180.401 44.1513 1
248.403 178.844 42.5742 1
148.813 183.556 44.1556 1
150.372 181.999 42.5784 1
151.919 183.567 44.1583 1
249.992 183.574 44.152 1
248.451 181.971 42.5752 1
251.475 182.01 42.5722 1
147.31 185.164 42.5764 1
148.789 186.736 44.1562 1
150.324 185.131 42.5792 1
250.035 186.711 44.1527 1
248.439 185.148 42.5761 1
251.544 185.135 42.5729 1
253.046 186.744 44.1499 1
147.225 188.309 42.5769 1
148.747 189.894 44.1566 1
150.337 188.315 42.5799 1
250.018 189.896 44.1532 1
251.563 188.317 42.5735 1
253.127 189.887 44.1503 1
145.719 193.08 44.1543 1
147.211 191.462 42.5773 1
148.73 193.035 44.1569 1
150.321 191.472 42.5803 1
250.033 193.058 44.1536 1
