ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
116135
ITEM: BOX BOUNDS ff ff ff
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+02
ITEM: ATOMS x y z type
212.019 193.071 12.6074 1
213.597 191.493 11.0262 1
215.177 193.071 12.6082 1
216.754 191.493 11.027 1
218.335 193.071 12.6091 1
219.911 191.493 11.0281 1
221.492 193.071 12.6103 1
223.068 191.493 11.0294 1
224.649 193.071 12.6117 1
226.224 191.493 11.0309 1
227.806 193.071 12.6133 1
229.38 191.493 11.0327 1
230.963 193.071 12.6152 1
232.536 191.493 11.0349 1
234.12 193.071 12.6172 1
235.691 191.494 11.0373 1
237.277 193.071 12.6192 1
238.847 191.494 11.0399 1
240.435 193.071 12.6208 1
242.004 191.494 11.0421 1
243.596 193.07 12.6207 1
245.165 191.493 11.0419 1
246.762 193.07 12.6162 1
248.329 191.494 11.035 1
150.444 194.64 11.0324 1
153.608 194.646 11.0418 1
152.015 196.223 12.6142 1
156.77 194.649 11.043 1
155.178 196.226 12.6205 1
159.927 194.65 11.041 1
158.339 196.228 12.6215 1
163.083 194.651 11.0383 1
161.497 196.229 12.6203 1
166.239 194.651 11.0358 1
164.654 196.229 12.6183 1
169.394 194.651 11.0336 1
167.811 196.229 12.6162 1
170.968 196.229 12.6142 1
172.55 194.651 11.0316 1
174.125 196.229 12.6125 1
175.707 194.651 11.0299 1
177.282 196.229 12.6109 1
178.863 194.651 11.0285 1
180.44 196.229 12.6096 1
182.021 194.651 11.0273 1
183.597 196.229 12.6085 1
185.178 194.651 11.0263 1
186.755 196.229 12.6076 1
188.335 194.651 11.0256 1
189.913 196.229 12.6069 1
191.493 194.651 11.025 1
193.071 196.229 12.6064 1
194.651 194.651 11.0246 1
196.229 196.229 12.6061 1
197.808 194.651 11.0243 1
199.387 196.229 12.6059 1
200.966 194.651 11.0243 1
202.546 196.229 12.6059 1
204.124 194.651 11.0244 1
205.704 196.229 12.6061 1
207.282 194.651 11.0247 1
208.862 196.229 12.6065 1
210.44 194.651 11.0251 1
212.019 196.229 12.6071 1
213.597 194.651 11.0258 1
215.177 196.229 12.6078 1
216.754 194.651 11.0266 1
218.335 196.229 12.6088 1
219.911 194.651 11.0277 1
221.492 196.229 12.6099 1
223.068 194.651 11.0289 1
224.649 196.229 12.6113 1
226.224 194.651 11.0305 1
227.806 196.229 12.613 1
229.38 194.651 11.0323 1
230.963 196.229 12.6148 1
232.536 194.651 11.0344 1
234.12 196.229 12.6168 1
235.692 194.651 11.0368 1
237.277 196.229 12.619 1
238.848 194.651 11.0395 1
240.436 196.228 12.6207 1
242.005 194.651 11.042 1
243.597 196.227 12.621 1
245.166 194.65 11.0428 1
246.763 196.225 12.6174 1
248.334 194.647 11.0373 1
150.452 197.806 11.034 1
153.612 197.806 11.0419 1
152.018 199.386 12.6147 1
156.77 197.807 11.0426 1
155.179 199.387 12.6204 1
159.927 197.808 11.0406 1
158.339 199.387 12.6213 1
163.083 197.808 11.038 1
161.497 199.387 12.6201 1
166.238 197.808 11.0355 1
164.654 199.387 12.6181 1
169.394 197.808 11.0333 1
167.811 199.387 12.616 1
170.968 199.387 12.6141 1
172.55 197.808 11.0313 1
174.125 199.387 12.6123 1
175.707 197.808 11.0297 1
177.282 199.387 12.6108 1
178.863 197.808 11.0282 1
180.44 199.387 12.6094 1
182.02 197.808 11.0271 1
183.597 199.387 12.6083 1
185.178 197.808 11.0261 1
186.755 199.387 12.6075 1
188.335 197.808 11.0253 1
189.913 199.387 12.6067 1
191.493 197.808 11.0247 1
193.071 199.387 12.6062 1
194.651 197.808 11.0243 1
196.229 199.387 12.6059 1
197.808 197.808 11.0241 1
199.387 199.387 12.6057 1
200.966 197.808 11.024 1
202.546 199.387 12.6058 1
204.124 197.808 11.0242 1
205.704 199.387 12.606 1
207.282 197.808 11.0244 1
208.862 199.387 12.6063 1
210.44 197.808 11.0249 1
212.02 199.387 12.6069 1
213.597 197.808 11.0255 1
215.177 199.387 12.6077 1
216.754 197.808 11.0264 1
218.335 199.387 12.6086 1
219.911 197.808 11.0274 1
221.492 199.387 12.6098 1
223.068 197.808 11.0287 1
224.649 199.387 12.6112 1
226.224 197.808 11.0302 1
227.806 199.387 12.6128 1
229.381 197.808 11.032 1
230.963 199.387 12.6146 1
232.536 197.808 11.0341 1
234.12 199.387 12.6167 1
235.692 197.808 11.0365 1
237.277 199.386 12.6188 1
238.848 197.808 11.0392 1
240.436 199.386 12.6206 1
242.005 197.807 11.0419 1
243.596 199.385 12.621 1
245.165 197.805 11.0429 1
246.759 199.383 12.6173 1
248.331 197.8 11.0383 1
150.451 200.966 11.0339 1
153.612 200.967 11.0418 1
152.015 202.549 12.614 1
156.77 200.966 11.0425 1
155.177 202.547 12.6203 1
159.927 200.966 11.0405 1
158.338 202.545 12.6213 1
163.082 200.965 11.0379 1
161.497 202.545 12.6201 1
166.238 200.965 11.0355 1
164.654 202.545 12.6181 1
169.394 200.966 11.0332 1
167.811 202.545 12.6161 1
170.968 202.545 12.6141 1
172.55 200.966 11.0313 1
174.125 202.545 12.6123 1
175.707 200.966 11.0296 1
177.282 202.545 12.6108 1
178.863 200.966 11.0282 1
180.44 202.545 12.6095 1
182.02 200.966 11.027 1
183.597 202.545 12.6084 1
185.178 200.966 11.026 1
186.755 202.545 12.6075 1
188.335 200.966 11.0253 1
189.913 202.545 12.6068 1
191.493 200.966 11.0247 1
193.071 202.545 12.6063 1
194.651 200.966 11.0243 1
196.229 202.546 12.6059 1
197.808 200.966 11.024 1
199.387 202.546 12.6058 1
200.966 200.966 11.024 1
202.546 202.546 12.6058 1
204.124 200.966 11.0241 1
205.704 202.546 12.606 1
207.282 200.966 11.0244 1
208.862 202.546 12.6064 1
210.44 200.966 11.0248 1
212.02 202.546 12.6069 1
213.597 200.966 11.0255 1
215.177 202.546 12.6077 1
216.754 200.966 11.0263 1
218.335 202.546 12.6086 1
219.911 200.966 11.0273 1
221.492 202.545 12.6098 1
223.068 200.966 11.0286 1
224.649 202.545 12.6112 1
226.224 200.966 11.0301 1
227.806 202.545 12.6128 1
229.381 200.966 11.0319 1
230.963 202.545 12.6147 1
232.536 200.966 11.034 1
234.12 202.545 12.6167 1
235.692 200.965 11.0364 1
237.277 202.544 12.6188 1
238.848 200.965 11.0391 1
240.435 202.544 12.6206 1
242.005 200.964 11.0418 1
243.595 202.544 12.6209 1
245.163 200.964 11.0427 1
246.757 202.546 12.6171 1
248.323 200.964 11.0378 1
150.442 204.133 11.0321 1
153.607 204.127 11.0414 1
152.006 205.709 12.6132 1
156.768 204.124 11.0427 1
155.174 205.705 12.6201 1
159.926 204.123 11.0407 1
158.337 205.703 12.6215 1
163.082 204.123 11.0381 1
161.496 205.702 12.6203 1
166.238 204.123 11.0356 1
164.654 205.702 12.6184 1
169.394 204.123 11.0334 1
167.811 205.702 12.6163 1
170.968 205.703 12.6144 1
172.55 204.123 11.0314 1
174.125 205.703 12.6126 1
175.706 204.123 11.0298 1
177.282 205.703 12.611 1
178.863 204.124 11.0283 1
180.44 205.703 12.6097 1
182.02 204.124 11.0271 1
183.597 205.703 12.6086 1
185.178 204.124 11.0262 1
186.755 205.703 12.6077 1
188.335 204.124 11.0254 1
189.913 205.703 12.607 1
191.493 204.124 11.0248 1
193.071 205.704 12.6065 1
194.651 204.124 11.0244 1
196.229 205.704 12.6061 1
197.808 204.124 11.0242 1
199.387 205.704 12.606 1
200.966 204.124 11.0241 1
202.546 205.704 12.606 1
204.124 204.124 11.0242 1
205.704 205.704 12.6062 1
207.282 204.124 11.0245 1
208.862 205.704 12.6066 1
210.44 204.124 11.0249 1
212.02 205.704 12.6071 1
213.597 204.124 11.0256 1
215.177 205.704 12.6079 1
216.755 204.124 11.0264 1
218.335 205.704 12.6089 1
219.911 204.124 11.0275 1
221.492 205.704 12.61 1
223.068 204.124 11.0287 1
224.649 205.704 12.6114 1
226.225 204.124 11.0303 1
227.806 205.703 12.6131 1
229.381 204.123 11.0321 1
230.963 205.703 12.6149 1
232.536 204.123 11.0342 1
234.12 205.702 12.6169 1
235.692 204.122 11.0366 1
237.277 205.702 12.619 1
238.848 204.122 11.0392 1
240.435 205.702 12.6206 1
242.004 204.122 11.0418 1
243.595 205.703 12.6206 1
245.163 204.123 11.0427 1
246.759 205.705 12.6167 1
248.328 204.128 11.038 1
153.604 207.282 11.041 1
152.008 208.862 12.6113 1
156.767 207.281 11.0428 1
155.173 208.862 12.6193 1
159.926 207.28 11.0411 1
158.336 208.861 12.6215 1
163.082 207.28 11.0386 1
161.496 208.86 12.6207 1
166.238 207.28 11.0361 1
164.654 208.86 12.6188 1
169.394 207.28 11.0338 1
167.811 208.86 12.6168 1
170.968 208.86 12.6148 1
172.55 207.281 11.0318 1
174.125 208.861 12.613 1
175.706 207.281 11.0301 1
177.282 208.861 12.6115 1
178.863 207.281 11.0287 1
180.44 208.861 12.6101 1
182.02 207.281 11.0274 1
183.597 208.861 12.609 1
185.178 207.282 11.0265 1
186.755 208.861 12.6081 1
188.335 207.282 11.0257 1
189.913 208.861 12.6074 1
191.493 207.282 11.0251 1
193.071 208.862 12.6068 1
194.651 207.282 11.0247 1
196.229 208.862 12.6065 1
197.808 207.282 11.0244 1
199.387 208.862 12.6063 1
200.966 207.282 11.0244 1
202.546 208.862 12.6064 1
204.124 207.282 11.0245 1
205.704 208.862 12.6066 1
207.282 207.282 11.0248 1
208.862 208.862 12.6069 1
210.44 207.282 11.0252 1
212.02 208.862 12.6075 1
213.597 207.282 11.0259 1
215.178 208.862 12.6083 1
216.755 207.282 11.0267 1
218.335 208.862 12.6093 1
219.912 207.282 11.0278 1
221.492 208.862 12.6105 1
223.068 207.282 11.0291 1
224.65 208.862 12.6119 1
226.225 207.281 11.0306 1
227.806 208.861 12.6135 1
229.38 207.281 11.0324 1
230.963 208.861 12.6153 1
232.536 207.28 11.0346 1
234.12 208.86 12.6173 1
235.692 207.28 11.037 1
237.277 208.86 12.6193 1
238.848 207.279 11.0396 1
240.435 208.86 12.6206 1
242.004 207.28 11.0419 1
243.596 208.862 12.62 1
245.164 207.281 11.0421 1
246.76 208.864 12.6147 1
248.327 207.282 11.0362 1
153.604 210.439 11.0393 1
152.007 212.025 12.608 1
156.767 210.437 11.0428 1
155.173 212.02 12.618 1
159.926 210.436 11.0416 1
158.336 212.018 12.6212 1
163.082 210.437 11.0392 1
161.496 212.018 12.621 1
166.238 210.437 11.0367 1
164.654 212.018 12.6194 1
169.394 210.438 11.0344 1
167.811 212.018 12.6174 1
170.968 212.018 12.6154 1
172.55 210.438 11.0324 1
174.125 212.019 12.6137 1
175.707 210.438 11.0306 1
177.282 212.019 12.6121 1
178.863 210.439 11.0292 1
180.439 212.019 12.6107 1
182.02 210.439 11.0279 1
183.597 212.019 12.6096 1
185.178 210.439 11.0269 1
186.755 212.019 12.6087 1
188.335 210.439 11.0261 1
189.913 212.019 12.6079 1
191.493 210.439 11.0255 1
193.071 212.019 12.6074 1
194.651 210.44 11.0251 1
196.229 212.019 12.6071 1
197.808 210.44 11.0249 1
199.387 212.02 12.6069 1
200.966 210.44 11.0248 1
202.546 212.02 12.6069 1
204.124 210.44 11.0249 1
205.704 212.02 12.6071 1
207.282 210.44 11.0252 1
208.862 212.02 12.6075 1
210.44 210.44 11.0257 1
212.02 212.02 12.6081 1
213.597 210.44 11.0264 1
215.178 212.02 12.6089 1
216.755 210.44 11.0272 1
218.335 212.02 12.6099 1
219.912 210.44 11.0283 1
221.493 212.02 12.6111 1
223.068 210.44 11.0296 1
224.65 212.02 12.6125 1
226.225 210.439 11.0312 1
227.806 212.02 12.6141 1
229.38 210.439 11.033 1
230.963 212.019 12.616 1
232.536 210.438 11.0352 1
234.12 212.019 12.6179 1
235.692 210.437 11.0376 1
237.277 212.018 12.6197 1
238.847 210.437 11.0401 1
240.436 212.018 12.6206 1
242.005 210.437 11.042 1
243.598 212.02 12.619 1
245.165 210.439 11.0411 1
246.763 212.023 12.6124 1
248.33 210.445 11.0327 1
153.602 213.597 11.0374 1
156.766 213.594 11.0424 1
155.171 215.178 12.616 1
159.926 213.593 11.0422 1
158.335 215.176 12.6208 1
163.083 213.594 11.04 1
161.495 215.176 12.6213 1
166.238 213.594 11.0375 1
164.653 215.176 12.62 1
169.394 213.595 11.0352 1
170.968 215.176 12.6163 1
167.811 215.176 12.6182 1
172.55 213.595 11.0332 1
174.125 215.176 12.6145 1
175.707 213.596 11.0314 1
177.282 215.177 12.6129 1
178.863 213.596 11.0299 1
180.439 215.177 12.6115 1
182.02 213.596 11.0286 1
183.597 215.177 12.6104 1
185.178 213.597 11.0276 1
186.755 215.177 12.6094 1
188.335 213.597 11.0268 1
189.913 215.177 12.6087 1
191.493 213.597 11.0262 1
193.071 215.177 12.6082 1
194.651 213.597 11.0258 1
196.229 215.177 12.6078 1
197.808 213.597 11.0255 1
199.387 215.177 12.6077 1
200.966 213.597 11.0255 1
202.546 215.177 12.6077 1
204.124 213.597 11.0256 1
205.704 215.177 12.6079 1
207.282 213.597 11.0259 1
208.862 215.178 12.6083 1
210.44 213.597 11.0264 1
212.02 215.178 12.6089 1
213.597 213.597 11.027 1
215.178 215.178 12.6097 1
216.755 213.598 11.0279 1
218.336 215.178 12.6107 1
219.912 213.597 11.029 1
221.493 215.178 12.6119 1
223.068 213.597 11.0304 1
224.65 215.178 12.6133 1
226.225 213.597 11.032 1
227.807 215.178 12.615 1
229.38 213.596 11.0338 1
230.963 215.177 12.6168 1
232.536 213.595 11.036 1
234.12 215.177 12.6186 1
235.691 213.594 11.0384 1
237.278 215.176 12.62 1
238.848 213.594 11.0407 1
240.437 215.177 12.6202 1
242.005 213.594 11.0421 1
243.599 215.178 12.6175 1
245.168 213.596 11.0395 1
246.765 215.183 12.6085 1
153.601 216.756 11.0339 1
156.766 216.751 11.0419 1
155.171 218.335 12.613 1
159.926 216.751 11.0426 1
158.334 218.336 12.6194 1
163.082 216.751 11.0408 1
161.493 218.335 12.6211 1
166.238 216.751 11.0385 1
164.652 218.334 12.6205 1
169.394 216.752 11.0362 1
170.967 218.334 12.6173 1
167.81 218.334 12.619 1
172.55 216.752 11.0342 1
174.125 218.334 12.6155 1
175.707 216.753 11.0324 1
177.282 218.334 12.6139 1
178.863 216.753 11.0308 1
180.439 218.334 12.6126 1
182.02 216.754 11.0296 1
183.597 218.334 12.6114 1
185.178 216.754 11.0285 1
186.755 218.334 12.6104 1
188.335 216.754 11.0277 1
189.913 218.334 12.6097 1
191.493 216.754 11.027 1
193.071 218.335 12.6091 1
194.651 216.754 11.0266 1
196.229 218.335 12.6088 1
197.808 216.754 11.0264 1
199.387 218.335 12.6086 1
200.966 216.754 11.0263 1
202.546 218.335 12.6086 1
204.124 216.755 11.0264 1
205.704 218.335 12.6089 1
207.282 216.755 11.0267 1
208.862 218.335 12.6093 1
210.44 216.755 11.0272 1
212.02 218.335 12.6099 1
213.598 216.755 11.0279 1
215.178 218.336 12.6107 1
216.755 216.755 11.0288 1
218.336 218.336 12.6117 1
219.912 216.755 11.03 1
221.493 218.336 12.6129 1
223.069 216.755 11.0313 1
224.651 218.336 12.6143 1
226.225 216.755 11.033 1
227.807 218.336 12.616 1
229.38 216.754 11.0349 1
230.964 218.336 12.6177 1
232.536 216.753 11.0371 1
234.121 218.335 12.6193 1
235.691 216.752 11.0394 1
237.279 218.335 12.6203 1
238.848 216.751 11.0413 1
240.439 218.335 12.6193 1
242.007 216.752 11.0415 1
243.602 218.337 12.6146 1
245.17 216.753 11.0372 1
156.765 219.911 11.0395 1
155.172 221.498 12.6073 1
159.923 219.911 11.0422 1
158.328 221.499 12.6165 1
163.081 219.909 11.0416 1
161.49 221.495 12.6203 1
166.238 219.909 11.0397 1
164.65 221.492 12.621 1
169.394 219.909 11.0375 1
170.967 221.492 12.6184 1
167.809 221.492 12.62 1
172.55 219.909 11.0354 1
174.124 221.492 12.6167 1
175.707 219.91 11.0336 1
177.282 221.492 12.6151 1
178.863 219.91 11.032 1
180.439 221.492 12.6138 1
182.02 219.91 11.0307 1
183.597 221.492 12.6126 1
185.178 219.911 11.0296 1
186.755 221.492 12.6116 1
188.335 219.911 11.0287 1
189.913 221.492 12.6109 1
191.493 219.911 11.0281 1
193.071 221.492 12.6103 1
194.651 219.911 11.0277 1
196.229 221.492 12.6099 1
197.808 219.911 11.0274 1
199.387 221.492 12.6098 1
200.966 219.911 11.0273 1
202.545 221.492 12.6098 1
204.124 219.911 11.0275 1
205.704 221.492 12.61 1
207.282 219.912 11.0278 1
208.862 221.492 12.6105 1
210.44 219.912 11.0283 1
212.02 221.493 12.6111 1
213.597 219.912 11.029 1
215.178 221.493 12.6119 1
216.755 219.912 11.03 1
218.336 221.493 12.6129 1
219.912 219.912 11.0311 1
221.494 221.494 12.6141 1
223.069 219.912 11.0325 1
224.651 221.494 12.6155 1
226.225 219.912 11.0342 1
227.809 221.495 12.6171 1
229.381 219.912 11.0361 1
230.965 221.495 12.6186 1
232.536 219.911 11.0383 1
234.123 221.495 12.6199 1
235.692 219.91 11.0405 1
237.281 221.494 12.6201 1
238.849 219.909 11.0418 1
240.442 221.494 12.6177 1
242.011 219.911 11.0398 1
243.611 221.499 12.61 1
245.171 219.913 11.0321 1
156.755 223.078 11.0346 1
159.916 223.07 11.0408 1
158.316 224.661 12.6122 1
163.079 223.066 11.0423 1
161.486 224.652 12.6189 1
166.237 223.066 11.041 1
164.649 224.651 12.621 1
169.394 223.066 11.0389 1
170.966 224.65 12.6195 1
167.808 224.65 12.6207 1
172.55 223.066 11.0369 1
174.124 224.649 12.618 1
175.707 223.067 11.035 1
177.281 224.649 12.6165 1
178.863 223.067 11.0334 1
180.439 224.649 12.6152 1
182.02 223.067 11.0321 1
183.597 224.649 12.614 1
185.178 223.067 11.0309 1
186.755 224.649 12.613 1
188.335 223.067 11.0301 1
189.913 224.649 12.6123 1
191.493 223.068 11.0294 1
193.071 224.649 12.6117 1
194.651 223.068 11.0289 1
196.229 224.649 12.6113 1
197.808 223.068 11.0287 1
199.387 224.649 12.6112 1
200.966 223.068 11.0286 1
202.545 224.649 12.6112 1
204.124 223.068 11.0287 1
205.704 224.649 12.6114 1
207.282 223.068 11.0291 1
208.862 224.65 12.6119 1
210.44 223.068 11.0296 1
212.02 224.65 12.6125 1
213.597 223.068 11.0304 1
215.178 224.65 12.6133 1
216.755 223.069 11.0313 1
218.336 224.651 12.6143 1
219.912 223.069 11.0325 1
221.494 224.651 12.6155 1
223.069 223.069 11.0339 1
224.652 224.652 12.6168 1
226.226 223.07 11.0356 1
227.81 224.654 12.6182 1
229.382 223.07 11.0375 1
230.968 224.655 12.6193 1
232.538 223.07 11.0395 1
234.126 224.656 12.6198 1
235.694 223.069 11.0412 1
237.284 224.655 12.6186 1
238.851 223.067 11.0414 1
240.444 224.652 12.614 1
242.014 223.065 11.0375 1
159.913 226.223 11.0387 1
163.077 226.223 11.0421 1
161.485 227.809 12.6153 1
166.236 226.223 11.0419 1
164.646 227.811 12.6196 1
169.393 226.223 11.0404 1
170.964 227.808 12.6204 1
167.806 227.81 12.6207 1
172.55 226.223 11.0385 1
174.123 227.807 12.6193 1
175.707 226.223 11.0367 1
177.281 227.806 12.618 1
178.864 226.223 11.0351 1
180.439 227.806 12.6168 1
182.021 226.223 11.0337 1
183.597 227.806 12.6156 1
185.178 226.224 11.0325 1
186.755 227.806 12.6146 1
188.335 226.224 11.0316 1
189.913 227.806 12.6139 1
191.493 226.224 11.0309 1
193.071 227.806 12.6133 1
194.651 226.224 11.0305 1
196.229 227.806 12.613 1
197.808 226.224 11.0302 1
199.387 227.806 12.6128 1
200.966 226.224 11.0301 1
202.545 227.806 12.6128 1
204.124 226.225 11.0303 1
205.703 227.806 12.6131 1
207.281 226.225 11.0306 1
208.861 227.806 12.6135 1
210.439 226.225 11.0312 1
212.02 227.806 12.6141 1
213.597 226.225 11.032 1
215.178 227.807 12.615 1
216.755 226.225 11.033 1
218.336 227.807 12.616 1
219.912 226.225 11.0342 1
221.495 227.809 12.6171 1
223.07 226.226 11.0356 1
224.654 227.81 12.6182 1
226.227 226.227 11.0373 1
227.813 227.813 12.6191 1
229.384 226.228 11.039 1
230.972 227.815 12.6194 1
232.541 226.229 11.0404 1
234.131 227.818 12.6185 1
235.697 226.23 11.0409 1
237.291 227.819 12.615 1
238.855 226.229 11.0387 1
240.451 227.818 12.6072 1
242.012 226.223 11.0309 1
159.916 229.38 11.0321 1
163.075 229.384 11.0396 1
161.48 230.974 12.6084 1
166.233 229.383 11.0418 1
164.641 230.974 12.616 1
169.391 229.381 11.0415 1
170.962 230.967 12.6206 1
167.802 230.971 12.6195 1
172.549 229.38 11.0402 1
174.122 230.965 12.6204 1
175.707 229.379 11.0386 1
177.281 230.964 12.6195 1
178.864 229.379 11.037 1
180.439 230.963 12.6184 1
182.021 229.379 11.0355 1
183.597 230.963 12.6173 1
185.178 229.38 11.0344 1
186.755 230.962 12.6164 1
188.336 229.38 11.0334 1
189.913 230.963 12.6157 1
191.493 229.38 11.0327 1
193.071 230.963 12.6152 1
194.651 229.38 11.0323 1
196.229 230.963 12.6148 1
197.808 229.381 11.032 1
199.387 230.963 12.6146 1
200.966 229.381 11.0319 1
202.545 230.963 12.6147 1
204.123 229.381 11.0321 1
205.703 230.963 12.6149 1
207.281 229.38 11.0324 1
208.861 230.963 12.6153 1
210.439 229.38 11.033 1
212.019 230.963 12.616 1
213.596 229.38 11.0338 1
215.177 230.963 12.6168 1
216.754 229.38 11.0349 1
218.336 230.964 12.6177 1
219.912 229.381 11.0361 1
221.495 230.965 12.6186 1
223.07 229.382 11.0375 1
224.655 230.968 12.6193 1
226.228 229.384 11.039 1
227.815 230.972 12.6194 1
229.386 229.386 11.0402 1
230.976 230.976 12.6184 1
232.545 229.389 11.0404 1
234.138 230.981 12.6152 1
235.704 229.392 11.0386 1
237.301 230.985 12.6085 1
238.865 229.394 11.0328 1
163.067 232.548 11.0337 1
166.228 232.544 11.0396 1
164.634 234.138 12.6094 1
169.389 232.54 11.0416 1
170.96 234.127 12.6195 1
167.797 234.132 12.6161 1
172.548 232.537 11.0416 1
174.121 234.123 12.6207 1
175.707 232.536 11.0405 1
177.28 234.122 12.6206 1
178.864 232.535 11.0391 1
180.438 234.12 12.6199 1
182.021 232.535 11.0376 1
183.597 234.12 12.6191 1
185.179 232.535 11.0365 1
186.755 234.119 12.6183 1
188.336 232.535 11.0356 1
189.913 234.119 12.6177 1
191.493 232.536 11.0349 1
193.071 234.12 12.6172 1
194.651 232.536 11.0344 1
196.229 234.12 12.6168 1
197.808 232.536 11.0341 1
199.387 234.12 12.6167 1
200.966 232.536 11.034 1
202.545 234.12 12.6167 1
204.123 232.536 11.0342 1
205.702 234.12 12.6169 1
207.28 232.536 11.0346 1
208.86 234.12 12.6173 1
210.438 232.536 11.0352 1
212.019 234.12 12.6179 1
213.595 232.536 11.036 1
215.177 234.12 12.6186 1
216.753 232.536 11.0371 1
218.335 234.121 12.6193 1
219.911 232.536 11.0383 1
221.495 234.123 12.6199 1
223.07 232.538 11.0395 1
224.656 234.126 12.6198 1
226.229 232.541 11.0404 1
227.818 234.131 12.6185 1
229.389 232.545 11.0404 1
230.981 234.138 12.6152 1
232.551 232.551 11.0385 1
234.145 234.145 12.6087 1
235.713 232.556 11.033 1
166.222 235.707 11.0339 1
169.386 235.699 11.0395 1
170.959 237.287 12.6156 1
167.793 237.295 12.6089 1
172.548 235.695 11.0418 1
174.121 237.284 12.6193 1
175.707 235.693 11.042 1
177.279 237.282 12.6205 1
178.864 235.692 11.041 1
180.437 237.279 12.6206 1
182.021 235.691 11.0398 1
183.596 237.277 12.6205 1
185.179 235.691 11.0388 1
186.755 237.276 12.6201 1
188.337 235.691 11.038 1
189.913 237.277 12.6196 1
191.494 235.691 11.0373 1
193.071 237.277 12.6192 1
194.651 235.692 11.0368 1
196.229 237.277 12.619 1
197.808 235.692 11.0365 1
199.386 237.277 12.6188 1
200.965 235.692 11.0364 1
202.544 237.277 12.6188 1
204.122 235.692 11.0366 1
205.702 237.277 12.619 1
207.28 235.692 11.037 1
208.86 237.277 12.6193 1
210.437 235.692 11.0376 1
212.018 237.277 12.6197 1
213.594 235.691 11.0384 1
215.176 237.278 12.62 1
216.752 235.691 11.0394 1
218.335 237.279 12.6203 1
219.91 235.692 11.0405 1
221.494 237.281 12.6201 1
223.069 235.694 11.0412 1
224.655 237.284 12.6186 1
226.23 235.697 11.0409 1
227.819 237.291 12.615 1
229.392 235.704 11.0386 1
230.985 237.301 12.6085 1
232.556 235.713 11.033 1
169.385 238.859 11.0329 1
170.962 240.446 12.6071 1
172.549 238.854 11.0393 1
174.12 240.449 12.6142 1
175.706 238.854 11.0417 1
177.274 240.445 12.6174 1
178.862 238.851 11.0417 1
180.435 240.439 12.6195 1
182.021 238.847 11.0417 1
183.596 240.436 12.6207 1
185.179 238.846 11.0412 1
186.755 240.435 12.621 1
188.337 238.847 11.0405 1
189.913 240.435 12.6209 1
191.494 238.847 11.0399 1
193.071 240.435 12.6208 1
194.651 238.848 11.0395 1
196.228 240.436 12.6207 1
197.808 238.848 11.0392 1
199.386 240.436 12.6206 1
200.965 238.848 11.0391 1
202.544 240.435 12.6206 1
204.122 238.848 11.0392 1
205.702 240.435 12.6206 1
207.279 238.848 11.0396 1
208.86 240.435 12.6206 1
210.437 238.847 11.0401 1
212.018 240.436 12.6206 1
213.594 238.848 11.0407 1
215.177 240.437 12.6202 1
216.751 238.848 11.0413 1
218.335 240.439 12.6193 1
219.909 238.849 11.0418 1
221.494 240.442 12.6177 1
223.067 238.851 11.0414 1
224.652 240.444 12.614 1
226.229 238.855 11.0387 1
227.818 240.451 12.6072 1
229.394 238.865 11.0328 1
175.696 242.023 11.0363 1
177.266 243.608 12.6097 1
178.858 242.01 11.0399 1
180.434 243.598 12.6148 1
182.02 242.005 11.042 1
183.595 243.596 12.6179 1
185.179 242.003 11.0427 1
186.754 243.596 12.6193 1
188.337 242.004 11.0424 1
189.912 243.596 12.6201 1
191.494 242.004 11.0421 1
193.07 243.596 12.6207 1
194.651 242.005 11.042 1
196.227 243.597 12.621 1
197.807 242.005 11.0419 1
199.385 243.596 12.621 1
200.964 242.005 11.0418 1
202.544 243.595 12.6209 1
204.122 242.004 11.0418 1
205.703 243.595 12.6206 1
207.28 242.004 11.0419 1
208.862 243.596 12.62 1
210.437 242.005 11.042 1
212.02 243.598 12.619 1
213.594 242.005 11.0421 1
215.178 243.599 12.6175 1
216.752 242.007 11.0415 1
218.337 243.602 12.6146 1
219.911 242.011 11.0398 1
221.499 243.611 12.61 1
223.065 242.014 11.0375 1
226.223 242.012 11.0309 1
178.857 245.165 11.0321 1
182.02 245.166 11.0377 1
183.591 246.762 12.6086 1
185.177 245.165 11.0399 1
186.751 246.761 12.6122 1
188.335 245.164 11.0411 1
189.91 246.76 12.6142 1
188.33 248.328 11.032 1
191.493 245.165 11.0419 1
193.07 246.762 12.6162 1
191.494 248.329 11.035 1
194.65 245.166 11.0428 1
196.225 246.763 12.6174 1
194.647 248.334 11.0373 1
197.805 245.165 11.0429 1
199.383 246.759 12.6173 1
197.8 248.331 11.0383 1
200.964 245.163 11.0427 1
202.546 246.757 12.6171 1
200.964 248.323 11.0378 1
204.123 245.163 11.0427 1
205.705 246.759 12.6167 1
204.128 248.328 11.038 1
207.281 245.164 11.0421 1
208.864 246.76 12.6147 1
207.282 248.327 11.0362 1
210.439 245.165 11.0411 1
212.023 246.763 12.6124 1
210.445 248.33 11.0327 1
213.596 245.168 11.0395 1
215.183 246.765 12.6085 1
216.753 245.17 11.0372 1
219.913 245.171 11.0321 1
194.638 150.417 14.1832 1
