ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
246.753 104.727 0 1
249.888 104.855 0 1
252.947 105.03 0 1
142.72 108.032 0 1
145.754 107.897 0 1
148.894 107.868 0 1
152.036 107.844 0 1
155.196 107.843 0 1
158.351 107.834 0 1
161.505 107.827 0 1
240.451 107.831 0 1
243.607 107.838 0 1
246.768 107.838 0 1
249.913 107.859 0 1
253.062 107.885 0 1
256.193 108.014 0 1
259.238 108.195 0 1
136.403 111.34 0 1
139.452 111.143 0 1
142.578 111.017 0 1
145.721 111 0 1
148.883 111.002 0 1
152.038 110.992 0 1
246.764 110.986 0 1
249.918 110.996 0 1
253.076 110.999 0 1
256.216 111.025 0 1
259.354 111.054 0 1
262.367 111.178 0 1
133.288 114.324 0 1
136.29 114.202 0 1
139.426 114.172 0 1
142.563 114.145 0 1
145.719 114.145 0 1
148.875 114.143 0 1
253.075 114.148 0 1
256.227 114.161 0 1
259.387 114.162 0 1
262.519 114.188 0 1
265.562 114.331 0 1
130.11 117.476 0 1
133.132 117.342 0 1
136.259 117.315 0 1
139.415 117.312 0 1
142.565 117.299 0 1
256.238 117.302 0 1
259.395 117.306 0 1
262.556 117.304 0 1
265.697 117.324 0 1
268.822 117.455 0 1
271.873 117.66 0 1
126.948 120.629 0 1
129.969 120.493 0 1
133.096 120.464 0 1
136.251 120.463 0 1
139.404 120.457 0 1
262.556 120.454 0 1
265.71 120.457 0 1
268.845 120.488 0 1
271.981 120.522 0 1
274.979 120.647 0 1
123.787 123.787 0 1
126.808 123.649 0 1
129.935 123.618 0 1
133.089 123.615 0 1
265.706 123.614 0 1
268.853 123.63 0 1
272.007 123.636 0 1
275.131 123.667 0 1
278.145 123.803 0 1
120.629 126.948 0 1
123.649 126.808 0 1
126.775 126.775 0 1
129.929 126.771 0 1
268.861 126.777 0 1
272.011 126.785 0 1
275.161 126.79 0 1
278.28 126.822 0 1
281.261 126.967 0 1
117.476 130.11 0 1
120.493 129.969 0 1
123.618 129.935 0 1
126.771 129.929 0 1
272.019 129.935 0 1
275.166 129.944 0 1
278.309 129.951 0 1
281.341 129.993 0 1
114.324 133.288 0 1
117.342 133.132 0 1
120.464 133.096 0 1
123.615 133.089 0 1
275.179 133.093 0 1
278.332 133.098 0 1
281.484 133.095 0 1
284.467 133.216 0 1
111.34 136.403 0 1
114.202 136.29 0 1
117.315 136.259 0 1
120.463 136.251 0 1
278.343 136.244 0 1
281.497 136.239 0 1
284.613 136.272 0 1
287.616 136.419 0 1
111.143 139.452 0 1
114.172 139.426 0 1
117.312 139.415 0 1
120.457 139.404 0 1
281.494 139.4 0 1
284.64 139.407 0 1
287.747 139.439 0 1
290.609 139.553 0 1
108.032 142.72 0 1
111.017 142.578 0 1
114.145 142.563 0 1
117.299 142.565 0 1
284.641 142.566 0 1
287.778 142.577 0 1
290.801 142.604 0 1
105.037 145.87 0 1
107.897 145.754 0 1
111 145.721 0 1
114.145 145.719 0 1
284.652 145.718 0 1
287.804 145.717 0 1
290.927 145.732 0 1
293.868 145.871 0 1
104.86 148.919 0 1
107.868 148.894 0 1
111.002 148.883 0 1
114.143 148.875 0 1
287.804 148.875 0 1
290.944 148.88 0 1
293.956 148.925 0 1
101.885 152.174 0 1
104.733 152.052 0 1
107.844 152.036 0 1
110.992 152.038 0 1
287.81 152.032 0 1
290.956 152.036 0 1
294.099 152.037 0 1
297.019 152.16 0 1
101.751 155.226 0 1
104.71 155.202 0 1
107.843 155.196 0 1
290.962 155.19 0 1
294.103 155.189 0 1
297.113 155.231 0 1
101.663 158.372 0 1
104.69 158.348 0 1
107.834 158.351 0 1
290.966 158.346 0 1
294.111 158.347 0 1
297.25 158.349 0 1
300.175 158.479 0 1
98.6132 161.637 0 1
101.538 161.502 0 1
104.68 161.504 0 1
107.827 161.505 0 1
294.113 161.504 0 1
297.251 161.504 0 1
300.257 161.552 0 1
98.5386 164.71 0 1
101.542 164.66 0 1
104.678 164.661 0 1
294.116 164.662 0 1
297.256 164.664 0 1
300.384 164.665 0 1
303.201 164.755 0 1
95.616 167.916 0 1
98.4152 167.826 0 1
101.539 167.822 0 1
104.677 167.82 0 1
297.261 167.821 0 1
300.396 167.823 0 1
303.325 167.841 0 1
95.5569 170.982 0 1
95.407 174.141 0 1
98.4042 170.981 0 1
98.3851 174.132 0 1
101.533 170.981 0 1
101.525 174.137 0 1
297.267 170.978 0 1
297.272 174.136 0 1
300.404 170.972 0 1
300.407 174.135 0 1
303.373 170.99 0 1
303.465 174.143 0 1
95.3571 177.31 0 1
98.3799 177.286 0 1
101.519 177.292 0 1
297.28 177.292 0 1
300.423 177.291 0 1
303.558 177.29 0 1
306.371 177.417 0 1
92.4518 180.568 0 1
95.2539 180.451 0 1
98.3788 180.448 0 1
101.517 180.449 0 1
300.425 180.448 0 1
303.553 180.451 0 1
306.395 180.461 0 1
92.4354 183.62 0 1
95.2552 183.614 0 1
98.3786 183.609 0 1
101.515 183.608 0 1
300.425 183.607 0 1
303.566 183.606 0 1
306.509 183.615 0 1
92.401 186.763 0 1
95.2398 186.769 0 1
98.3739 186.769 0 1
300.424 186.763 0 1
303.56 186.758 0 1
306.519 186.777 0 1
92.3648 189.918 0 1
95.2292 189.922 0 1
98.3679 189.926 0 1
300.421 189.923 0 1
303.547 189.922 0 1
306.564 189.928 0 1
92.2773 193.087 0 1
95.2235 193.078 0 1
98.3661 193.081 0 1
300.421 193.082 0 1
303.547 193.082 0 1
306.587 193.083 0 1
92.2888 196.251 0 1
95.2337 196.232 0 1
98.3697 196.237 0 1
300.422 196.241 0 1
303.549 196.24 0 1
306.597 196.24 0 1
92.2714 199.399 0 1
95.2469 199.399 0 1
98.3731 199.399 0 1
300.423 199.399 0 1
303.55 199.399 0 1
306.6 199.399 0 1
92.2885 202.546 0 1
95.2333 202.566 0 1
98.3693 202.56 0 1
300.423 202.556 0 1
303.55 202.557 0 1
306.6 202.557 0 1
92.2767 205.711 0 1
95.2227 205.72 0 1
98.3653 205.717 0 1
300.421 205.714 0 1
303.548 205.715 0 1
306.596 205.716 0 1
92.3637 208.879 0 1
95.2279 208.876 0 1
98.3665 208.872 0 1
300.419 208.872 0 1
303.545 208.873 0 1
306.585 208.873 0 1
92.3991 212.034 0 1
95.2375 212.03 0 1
98.3716 212.029 0 1
300.418 212.032 0 1
303.544 212.033 0 1
306.561 212.028 0 1
92.4308 215.175 0 1
95.2505 215.185 0 1
98.3749 215.19 0 1
300.421 215.191 0 1
303.556 215.197 0 1
306.516 215.179 0 1
92.432 218.213 0 1
95.2435 218.349 0 1
98.3763 218.348 0 1
101.517 218.347 0 1
300.42 218.346 0 1
303.56 218.349 0 1
306.504 218.341 0 1
95.3345 221.497 0 1
98.3904 221.505 0 1
101.524 221.504 0 1
300.417 221.504 0 1
303.545 221.502 0 1
306.386 221.497 0 1
95.4226 224.649 0 1
98.3907 224.669 0 1
101.527 224.663 0 1
297.276 224.663 0 1
300.416 224.663 0 1
303.542 224.66 0 1
306.345 224.555 0 1
95.468 227.797 0 1
98.3954 227.819 0 1
101.53 227.821 0 1
297.273 227.82 0 1
300.412 227.824 0 1
303.43 227.796 0 1
95.5821 230.879 0 1
98.4034 230.979 0 1
101.534 230.978 0 1
104.676 230.978 0 1
297.269 230.977 0 1
300.403 230.976 0 1
303.36 230.949 0 1
98.5214 234.109 0 1
101.542 234.136 0 1
104.682 234.134 0 1
294.122 234.134 0 1
297.266 234.134 0 1
300.397 234.135 0 1
303.223 234.036 0 1
98.6 237.257 0 1
101.557 237.284 0 1
104.688 237.291 0 1
294.115 237.289 0 1
297.256 237.292 0 1
300.277 237.265 0 1
98.7309 240.312 0 1
101.577 240.437 0 1
104.685 240.454 0 1
107.831 240.451 0 1
294.108 240.446 0 1
297.239 240.439 0 1
300.197 240.412 0 1
101.702 243.574 0 1
104.703 243.601 0 1
107.838 243.607 0 1
290.963 243.605 0 1
294.109 243.608 0 1
297.218 243.591 0 1
300.065 243.468 0 1
101.874 246.636 0 1
104.727 246.753 0 1
107.838 246.768 0 1
110.986 246.764 0 1
290.955 246.76 0 1
294.09 246.754 0 1
297.093 246.728 0 1
104.855 249.888 0 1
107.859 249.913 0 1
110.996 249.918 0 1
287.805 249.917 0 1
290.954 249.919 0 1
294.066 249.904 0 1
296.921 249.787 0 1
105.03 252.947 0 1
107.885 253.062 0 1
110.999 253.076 0 1
114.148 253.075 0 1
284.653 253.079 0 1
287.795 253.071 0 1
290.93 253.06 0 1
293.938 253.036 0 1
108.014 256.193 0 1
111.025 256.216 0 1
114.161 256.227 0 1
117.302 256.238 0 1
284.651 256.235 0 1
287.796 256.233 0 1
290.899 256.2 0 1
293.759 256.085 0 1
108.195 259.238 0 1
111.054 259.354 0 1
114.162 259.387 0 1
117.306 259.395 0 1
281.496 259.389 0 1
284.65 259.391 0 1
287.779 259.376 0 1
290.763 259.234 0 1
111.178 262.367 0 1
114.188 262.519 0 1
117.304 262.556 0 1
120.454 262.556 0 1
278.337 262.549 0 1
281.482 262.538 0 1
284.623 262.528 0 1
287.652 262.502 0 1
114.331 265.562 0 1
117.324 265.697 0 1
120.457 265.71 0 1
123.614 265.706 0 1
275.183 265.711 0 1
278.331 265.702 0 1
281.479 265.694 0 1
284.591 265.664 0 1
287.454 265.552 0 1
117.455 268.822 0 1
120.488 268.845 0 1
123.63 268.853 0 1
126.777 268.861 0 1
275.178 268.863 0 1
278.329 268.857 0 1
281.451 268.821 0 1
284.469 268.666 0 1
117.66 271.873 0 1
120.522 271.981 0 1
123.636 272.007 0 1
126.785 272.011 0 1
129.935 272.019 0 1
272.022 272.022 0 1
275.175 272.017 0 1
278.3 271.984 0 1
281.317 271.843 0 1
120.647 274.979 0 1
123.667 275.131 0 1
126.79 275.161 0 1
129.944 275.166 0 1
133.093 275.179 0 1
265.711 275.183 0 1
268.863 275.178 0 1
272.017 275.175 0 1
275.143 275.143 0 1
278.163 275.004 0 1
123.803 278.145 0 1
126.822 278.28 0 1
129.951 278.309 0 1
133.098 278.332 0 1
136.244 278.343 0 1
262.549 278.337 0 1
265.702 278.331 0 1
268.857 278.329 0 1
271.984 278.3 0 1
275.004 278.163 0 1
126.967 281.261 0 1
129.993 281.341 0 1
133.095 281.484 0 1
136.239 281.497 0 1
139.4 281.494 0 1
259.389 281.496 0 1
262.538 281.482 0 1
265.694 281.479 0 1
268.821 281.451 0 1
271.843 281.317 0 1
133.216 284.467 0 1
136.272 284.613 0 1
139.407 284.64 0 1
142.566 284.641 0 1
145.718 284.652 0 1
253.079 284.653 0 1
256.235 284.651 0 1
259.391 284.65 0 1
262.528 284.623 0 1
265.664 284.591 0 1
268.666 284.469 0 1
136.419 287.616 0 1
139.439 287.747 0 1
142.577 287.778 0 1
145.717 287.804 0 1
148.875 287.804 0 1
152.032 287.81 0 1
249.917 287.805 0 1
253.071 287.795 0 1
256.233 287.796 0 1
259.376 287.779 0 1
262.502 287.652 0 1
265.552 287.454 0 1
139.553 290.609 0 1
142.604 290.801 0 1
145.732 290.927 0 1
148.88 290.944 0 1
152.036 290.956 0 1
155.19 290.962 0 1
158.346 290.966 0 1
243.605 290.963 0 1
246.76 290.955 0 1
249.919 290.954 0 1
253.06 290.93 0 1
256.2 290.899 0 1
259.234 290.763 0 1
145.871 293.868 0 1
148.925 293.956 0 1
152.037 294.099 0 1
155.189 294.103 0 1
158.347 294.111 0 1
161.504 294.113 0 1
164.662 294.116 0 1
234.134 294.122 0 1
237.289 294.115 0 1
240.446 294.108 0 1
243.608 294.109 0 1
246.754 294.09 0 1
249.904 294.066 0 1
253.036 293.938 0 1
256.085 293.759 0 1
152.16 297.019 0 1
155.231 297.113 0 1
158.349 297.25 0 1
161.504 297.251 0 1
164.664 297.256 0 1
167.821 297.261 0 1
170.978 297.267 0 1
174.136 297.272 0 1
177.292 297.28 0 1
224.663 297.276 0 1
227.82 297.273 0 1
230.977 297.269 0 1
234.134 297.266 0 1
237.292 297.256 0 1
240.439 297.239 0 1
243.591 297.218 0 1
246.728 297.093 0 1
249.787 296.921 0 1
158.479 300.175 0 1
161.552 300.257 0 1
164.665 300.384 0 1
164.755 303.201 0 1
167.823 300.396 0 1
170.972 300.404 0 1
174.135 300.407 0 1
177.291 300.423 0 1
180.448 300.425 0 1
183.607 300.425 0 1
186.763 300.424 0 1
189.923 300.421 0 1
193.082 300.421 0 1
196.241 300.422 0 1
199.399 300.423 0 1
202.556 300.423 0 1
205.714 300.421 0 1
208.872 300.419 0 1
212.032 300.418 0 1
215.191 300.421 0 1
218.346 300.42 0 1
221.504 300.417 0 1
224.663 300.416 0 1
227.824 300.412 0 1
230.976 300.403 0 1
234.135 300.397 0 1
234.036 303.223 0 1
237.265 300.277 0 1
240.412 300.197 0 1
243.468 300.065 0 1
167.841 303.325 0 1
170.99 303.373 0 1
174.143 303.465 0 1
177.29 303.558 0 1
177.417 306.371 0 1
180.451 303.553 0 1
180.461 306.395 0 1
183.606 303.566 0 1
186.758 303.56 0 1
189.922 303.547 0 1
193.082 303.547 0 1
196.24 303.549 0 1
199.399 303.55 0 1
202.557 303.55 0 1
205.715 303.548 0 1
208.873 303.545 0 1
212.033 303.544 0 1
215.197 303.556 0 1
218.349 303.56 0 1
221.502 303.545 0 1
221.497 306.386 0 1
224.66 303.542 0 1
224.555 306.345 0 1
227.796 303.43 0 1
230.949 303.36 0 1
183.615 306.509 0 1
186.777 306.519 0 1
189.928 306.564 0 1
193.083 306.587 0 1
196.24 306.597 0 1
199.399 306.6 0 1
202.557 306.6 0 1
205.716 306.596 0 1
208.873 306.585 0 1
212.028 306.561 0 1
215.179 306.516 0 1
218.341 306.504 0 1
