ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
25304
ITEM: BOX BOUNDS ff ff ff
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+02
ITEM: ATOMS x y z type
240.845 232.796 4.05138 1
242.812 230.782 0 1
244.838 230.731 2.03868 1
242.848 232.773 2.06624 1
242.834 230.778 4.04453 1
158.158 234.737 0 1
158.092 234.805 4.00002 1
160.17 236.762 0 1
160.14 234.788 2.02791 1
162.173 234.767 0 1
162.148 236.803 2.02725 1
160.102 236.83 3.9985 1
162.143 234.794 4.03236 1
164.184 236.78 0 1
164.157 234.794 2.02372 1
166.173 236.807 2.0241 1
164.155 236.808 4.03244 1
236.824 236.824 0 1
236.808 234.796 2.02908 1
234.796 236.808 2.02908 1
236.825 236.825 4.05366 1
238.833 234.813 0 1
240.838 234.796 2.06994 1
238.826 236.812 2.07042 1
238.837 234.811 4.05325 1
162.187 238.78 0 1
162.118 238.847 3.99867 1
164.209 240.793 0 1
164.16 238.812 2.02796 1
166.201 238.789 0 1
166.179 240.798 2.03089 1
164.14 240.859 4.00092 1
166.175 238.816 4.03399 1
168.227 240.789 0 1
168.193 238.819 2.02778 1
170.208 240.828 2.02677 1
168.199 240.839 4.0384 1
228.756 240.838 0 1
228.763 240.851 4.04041 1
232.802 240.835 0 1
232.781 238.816 2.02909 1
230.761 240.819 2.02929 1
232.796 240.845 4.05138 1
234.813 238.833 0 1
236.812 238.826 2.07042 1
234.796 240.838 2.06994 1
234.811 238.837 4.05325 1
166.254 242.773 0 1
166.176 242.845 4.00831 1
168.189 242.838 2.04347 1
170.175 242.847 0 1
170.167 244.855 2.05993 1
170.191 242.86 4.04244 1
172.19 244.825 0 1
172.22 242.835 2.02578 1
174.224 242.851 0 1
174.238 244.834 2.03742 1
172.187 244.848 4.04014 1
174.217 242.865 4.03849 1
176.251 244.84 0 1
178.257 244.862 2.02805 1
176.239 244.864 4.03791 1
224.714 244.832 0 1
222.707 244.863 2.02777 1
224.726 244.861 4.03358 1
226.729 242.83 0 1
228.757 244.798 0 1
228.736 242.824 2.03764 1
226.753 244.848 2.02754 1
226.741 242.856 4.03738 1
228.77 244.877 4.03179 1
230.782 242.812 0 1
232.773 242.848 2.06624 1
230.731 244.838 2.03868 1
230.778 242.834 4.04453 1
172.236 246.841 2.03617 1
174.222 246.812 0 1
174.204 246.889 4.03033 1
176.253 248.782 0 1
176.226 246.833 2.02967 1
178.275 246.827 0 1
178.221 248.866 2.03826 1
176.188 248.869 4.00881 1
178.256 246.879 4.03693 1
180.241 248.848 0 1
180.269 246.864 2.02783 1
182.28 246.883 0 1
182.282 248.861 2.03887 1
180.25 248.874 4.03683 1
182.281 246.902 4.0405 1
184.292 248.873 0 1
186.309 248.895 2.02835 1
184.284 248.929 4.03924 1
188.331 248.91 0 1
190.365 248.921 2.02896 1
188.335 248.931 4.03953 1
210.603 248.912 2.02914 1
212.628 248.894 0 1
214.65 248.901 2.03488 1
212.632 248.921 4.0357 1
216.648 248.845 0 1
216.664 248.907 4.02919 1
218.679 246.873 0 1
220.722 248.846 0 1
220.696 246.877 2.03558 1
218.686 248.862 2.02545 1
218.686 246.901 4.03569 1
220.73 248.932 4.01937 1
222.693 246.812 0 1
224.713 248.76 0 1
224.742 246.827 2.03003 1
222.716 248.884 2.01698 1
222.714 246.873 4.03117 1
224.771 248.845 3.99517 1
226.757 246.8 0 1
226.813 246.881 4.00374 1
