ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
110501
ITEM: BOX BOUNDS ff ff ff
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+02
ITEM: ATOMS x y z type
222.726 238.886 12.1268 1
228.787 238.874 10.1033 1
226.767 240.891 10.1007 1
226.774 238.886 12.1241 1
230.829 238.898 12.1181 1
176.217 242.906 10.0993 1
178.233 242.921 12.1207 1
180.26 242.912 10.1037 1
182.276 244.937 10.1016 1
182.28 242.927 12.1247 1
180.248 244.942 12.1178 1
184.307 242.921 10.1059 1
186.321 244.948 10.1042 1
186.326 242.939 12.1269 1
184.292 244.957 12.1222 1
188.353 242.934 10.1067 1
190.371 244.963 10.1053 1
190.375 242.952 12.128 1
188.343 244.968 12.1245 1
192.399 242.947 10.1071 1
194.418 244.978 10.1056 1
194.42 242.965 12.1284 1
192.393 244.984 12.1255 1
196.442 242.957 10.1072 1
198.462 244.986 10.1056 1
198.463 242.972 12.1286 1
196.439 244.997 12.1259 1
200.484 242.96 10.1072 1
202.506 244.984 10.1055 1
202.506 242.97 12.1284 1
200.484 245 12.1258 1
204.527 242.955 10.1071 1
206.552 244.974 10.105 1
206.551 242.962 12.1279 1
204.53 244.993 12.1254 1
208.572 242.944 10.1066 1
210.601 244.96 10.1037 1
210.599 242.951 12.1269 1
208.578 244.98 12.1242 1
212.62 242.934 10.1056 1
214.652 244.954 10.1015 1
214.647 242.943 12.1252 1
212.63 244.969 12.1222 1
216.667 242.928 10.1041 1
220.711 242.924 10.1014 1
218.698 244.95 10.0978 1
220.722 244.961 12.1144 1
218.694 242.938 12.1225 1
216.678 244.964 12.119 1
224.758 242.92 10.0969 1
222.734 242.929 12.1185 1
184.286 246.967 10.0981 1
186.304 246.984 12.1181 1
188.338 246.975 10.1008 1
190.361 247 12.1203 1
192.39 246.996 10.1018 1
194.405 249.033 10.0952 1
194.411 247.019 12.1212 1
192.378 249.038 12.114 1
196.436 247.011 10.1019 1
198.458 249.041 10.095 1
198.46 247.028 12.1213 1
196.43 249.053 12.1145 1
200.484 247.014 10.1018 1
202.512 249.04 10.0948 1
202.509 247.026 12.121 1
200.485 249.055 12.1144 1
204.532 247.007 10.1014 1
206.563 249.027 10.0937 1
206.557 247.013 12.1199 1
204.54 249.05 12.1135 1
208.581 246.99 10.1 1
210.61 246.995 12.1177 1
208.588 249.025 12.1114 1
212.637 246.977 10.0972 1
214.663 246.99 12.1142 1
216.684 246.976 10.0927 1
182.267 153.963 16.1512 1
184.29 153.969 14.1342 1
186.314 153.956 16.1556 1
190.354 151.93 14.1337 1
188.339 153.961 14.1382 1
190.36 153.951 16.1589 1
188.335 151.925 16.1513 1
194.413 151.941 14.1365 1
192.386 153.962 14.141 1
194.412 153.952 16.161 1
192.378 151.929 16.1545 1
198.467 151.933 14.138 1
196.441 153.961 14.1427 1
198.466 153.949 16.1622 1
196.44 151.927 16.1564 1
202.514 151.933 14.1381 1
200.49 153.959 14.1433 1
202.514 153.95 16.1623 1
200.491 151.92 16.1572 1
206.569 151.944 14.1368 1
204.539 153.963 14.1429 1
206.567 153.955 16.1614 1
204.542 151.928 16.1567 1
210.628 151.935 14.1342 1
208.593 153.965 14.1414 1
210.618 153.956 16.1593 1
208.604 151.932 16.1549 1
212.638 153.969 14.1387 1
214.661 153.969 16.1561 1
212.646 151.933 16.1518 1
216.684 153.988 14.1345 1
218.72 153.974 16.1516 1
174.19 158.038 16.1505 1
178.236 156.016 14.1323 1
176.219 158.041 14.1349 1
178.235 158.027 16.157 1
182.278 155.999 14.1378 1
180.264 158.032 14.1404 1
182.282 158.017 16.1616 1
180.255 155.998 16.1545 1
186.323 155.992 14.1416 1
184.307 158.021 14.144 1
186.326 158.009 16.1648 1
184.297 155.986 16.159 1
190.368 155.987 14.1442 1
188.351 158.015 14.1464 1
190.371 158.004 16.167 1
188.343 155.98 16.1623 1
194.416 155.986 14.1458 1
192.396 158.012 14.1479 1
194.418 158.001 16.1683 1
192.39 155.977 16.1645 1
198.466 155.985 14.1467 1
196.442 158.01 14.1487 1
198.465 158.001 16.169 1
196.44 155.976 16.1658 1
202.512 155.986 14.1468 1
200.488 158.01 14.1491 1
202.512 158.001 16.1691 1
200.489 155.975 16.1664 1
206.561 155.989 14.1461 1
204.534 158.012 14.1489 1
206.558 158.004 16.1686 1
204.537 155.977 16.166 1
210.608 155.993 14.1447 1
208.58 158.016 14.1482 1
210.604 158.01 16.1674 1
208.587 155.981 16.1649 1
214.652 156.003 14.142 1
212.624 158.022 14.1468 1
214.65 158.017 16.1654 1
212.632 155.988 16.1628 1
218.701 156.008 14.1381 1
216.67 158.029 14.1445 1
220.718 158.031 14.1409 1
218.697 158.023 16.1622 1
220.728 156.002 16.155 1
216.681 155.996 16.1595 1
222.751 156 14.1325 1
224.757 158.032 14.1354 1
222.742 158.022 16.1578 1
226.785 158.016 16.1515 1
170.136 160.049 14.1279 1
170.14 162.068 16.1529 1
168.112 162.061 14.1286 1
174.194 160.062 14.1365 1
174.192 162.074 16.1599 1
172.165 160.054 16.152 1
172.169 162.078 14.1374 1
178.245 160.059 14.1422 1
178.243 162.073 16.1647 1
176.216 160.054 16.1588 1
176.222 162.083 14.1432 1
182.29 160.051 14.1456 1
182.289 162.067 16.1678 1
180.263 160.047 16.1635 1
180.271 162.079 14.1466 1
186.333 160.043 14.1477 1
186.334 162.06 16.1698 1
184.308 160.038 16.1666 1
184.315 162.072 14.1486 1
190.377 160.038 14.1491 1
190.377 162.055 16.171 1
188.352 160.032 16.1686 1
188.358 162.066 14.1497 1
194.421 160.036 14.1499 1
194.421 162.052 16.1717 1
192.397 160.028 16.17 1
192.401 162.061 14.1504 1
198.465 160.035 14.1503 1
198.465 162.051 16.1721 1
196.442 160.026 16.1707 1
196.444 162.059 14.1508 1
202.51 160.036 14.1504 1
202.509 162.052 16.1722 1
200.488 160.026 16.1711 1
200.487 162.059 14.1509 1
206.554 160.039 14.1501 1
206.553 162.055 16.172 1
204.533 160.028 16.1709 1
204.53 162.061 14.1509 1
210.598 160.044 14.1495 1
210.597 162.06 16.1715 1
208.578 160.032 16.1703 1
208.573 162.065 14.1507 1
214.642 160.05 14.1483 1
214.641 162.065 16.1704 1
212.622 160.038 16.1692 1
212.616 162.071 14.1502 1
216.66 162.076 14.1492 1
218.688 160.054 14.1463 1
218.686 162.07 16.1687 1
220.714 160.047 16.1643 1
216.668 160.044 16.1673 1
220.705 162.079 14.1475 1
222.731 160.056 14.1429 1
222.731 162.072 16.1658 1
224.758 160.046 16.1598 1
224.748 162.08 14.1444 1
226.771 160.056 14.1375 1
226.775 162.072 16.1613 1
228.797 160.05 16.1534 1
228.794 162.077 14.1389 1
230.821 162.069 16.1546 1
166.099 166.099 16.1535 1
166.093 164.076 14.1288 1
164.076 166.093 14.1288 1
170.146 166.109 16.1609 1
168.118 164.083 16.1533 1
170.147 164.093 14.1378 1
168.127 166.109 14.138 1
174.196 166.115 16.1659 1
172.168 164.092 16.1605 1
174.199 164.102 14.1437 1
172.177 166.12 14.144 1
178.246 166.117 16.169 1
176.22 164.096 16.1655 1
178.249 164.103 14.1472 1
176.226 166.124 14.1474 1
182.293 166.114 16.1708 1
180.268 164.093 16.1686 1
182.295 164.098 14.149 1
180.274 166.123 14.1492 1
186.337 166.109 16.1719 1
184.314 164.088 16.1704 1
186.339 164.092 14.15 1
184.318 166.118 14.1501 1
190.38 166.105 16.1724 1
188.358 164.082 16.1716 1
190.381 164.088 14.1505 1
188.361 166.114 14.1505 1
194.423 166.102 16.1728 1
192.401 164.079 16.1722 1
194.423 164.085 14.1508 1
192.403 166.11 14.1507 1
198.465 166.101 16.173 1
196.444 164.077 16.1726 1
198.466 164.084 14.151 1
196.445 166.108 14.1508 1
202.508 166.102 16.1731 1
200.487 164.077 16.1728 1
202.508 164.084 14.1511 1
200.487 166.108 14.1509 1
206.55 166.105 16.1731 1
204.53 164.078 16.1728 1
206.55 164.087 14.1511 1
204.528 166.11 14.151 1
210.593 166.108 16.173 1
208.573 164.082 16.1726 1
210.593 164.092 14.151 1
208.57 166.113 14.151 1
214.636 166.113 16.1726 1
212.616 164.087 16.1722 1
214.636 164.097 14.1506 1
212.612 166.117 14.151 1
216.661 164.091 16.1712 1
216.655 166.122 14.1509 1
218.68 166.116 16.1718 1
220.705 164.095 16.1696 1
218.679 164.101 14.1499 1
220.699 166.125 14.1503 1
222.725 166.118 16.1703 1
224.75 164.095 16.1669 1
222.723 164.103 14.1483 1
224.743 166.125 14.1488 1
226.771 166.117 16.1675 1
228.797 164.092 16.1623 1
226.768 164.102 14.1452 1
228.789 166.121 14.1458 1
230.818 166.111 16.1628 1
232.844 164.085 16.1553 1
230.816 164.095 14.1397 1
232.837 166.112 14.1401 1
234.864 166.103 16.1557 1
162.068 170.14 16.1529 1
162.061 168.112 14.1286 1
160.049 170.136 14.1279 1
166.109 170.146 16.1609 1
164.083 168.118 16.1533 1
166.109 168.127 14.138 1
164.093 170.147 14.1378 1
170.154 170.154 16.1661 1
168.127 168.127 16.1609 1
170.156 168.137 14.144 1
168.137 170.156 14.144 1
174.201 170.159 16.1693 1
172.175 168.135 16.1661 1
174.204 168.144 14.1475 1
172.183 170.163 14.1475 1
178.248 170.161 16.1711 1
176.223 168.138 16.1692 1
178.252 168.145 14.1492 1
176.229 170.166 14.1492 1
182.294 170.159 16.172 1
180.271 168.138 16.171 1
182.297 168.143 14.15 1
180.275 170.166 14.1499 1
186.338 170.156 16.1724 1
184.316 168.135 16.172 1
186.341 168.139 14.1503 1
184.319 170.163 14.1501 1
190.381 170.153 16.1726 1
188.36 168.131 16.1725 1
190.383 168.135 14.1504 1
188.362 170.16 14.1501 1
194.424 170.151 16.1727 1
192.402 168.128 16.1727 1
194.425 168.132 14.1504 1
192.404 170.157 14.15 1
198.466 170.15 16.1728 1
196.445 168.126 16.1729 1
198.466 168.131 14.1505 1
196.445 170.155 14.15 1
202.508 170.151 16.1729 1
200.487 168.126 16.173 1
202.507 168.132 14.1506 1
200.487 170.155 14.15 1
206.549 170.153 16.173 1
204.529 168.128 16.1731 1
206.549 168.135 14.1507 1
204.528 170.157 14.1502 1
210.592 170.156 16.1731 1
208.571 168.131 16.1732 1
210.59 168.138 14.1509 1
208.569 170.159 14.1504 1
214.635 170.159 16.1732 1
212.614 168.134 16.1731 1
214.633 168.142 14.151 1
212.611 170.163 14.1507 1
216.657 168.138 16.1729 1
216.653 170.167 14.1509 1
218.678 170.162 16.1731 1
220.701 168.141 16.1722 1
218.675 168.146 14.151 1
220.696 170.169 14.1511 1
222.722 170.164 16.1725 1
224.746 168.141 16.1708 1
222.719 168.147 14.1505 1
224.74 170.169 14.1507 1
226.767 170.162 16.171 1
228.792 168.137 16.168 1
226.764 168.146 14.1491 1
228.784 170.166 14.1493 1
230.813 170.157 16.1682 1
232.838 168.13 16.1631 1
230.809 168.14 14.1461 1
232.829 170.159 14.1462 1
234.857 170.15 16.1631 1
236.881 168.125 16.1556 1
234.855 168.131 14.1403 1
236.874 170.151 14.1402 1
238.9 170.144 16.1551 1
158.038 174.19 16.1505 1
162.074 174.192 16.1599 1
160.054 172.165 16.152 1
162.078 172.169 14.1374 1
160.062 174.194 14.1365 1
166.115 174.196 16.1659 1
164.092 172.168 16.1605 1
166.12 172.177 14.144 1
164.102 174.199 14.1437 1
170.159 174.201 16.1693 1
168.135 172.175 16.1661 1
170.163 172.183 14.1475 1
168.144 174.204 14.1475 1
174.204 174.204 16.1711 1
172.18 172.18 16.1693 1
174.208 172.187 14.1492 1
172.187 174.208 14.1492 1
178.249 174.205 16.1719 1
176.226 172.182 16.1711 1
178.253 172.188 14.1498 1
176.231 174.21 14.1497 1
182.294 174.204 16.1721 1
180.272 172.182 16.1719 1
182.298 172.187 14.1499 1
180.275 174.209 14.1497 1
186.338 174.202 16.1722 1
184.317 172.18 16.1723 1
186.341 172.184 14.1498 1
184.319 174.207 14.1495 1
190.381 174.2 16.1721 1
188.36 172.178 16.1724 1
190.383 172.181 14.1496 1
188.362 174.205 14.1493 1
194.424 174.198 16.1721 1
192.403 172.175 16.1724 1
194.425 172.179 14.1495 1
192.404 174.203 14.1491 1
198.466 174.198 16.1721 1
196.445 172.174 16.1724 1
198.466 172.178 14.1495 1
196.446 174.202 14.149 1
202.508 174.198 16.1722 1
200.487 172.174 16.1725 1
202.507 172.179 14.1496 1
200.487 174.202 14.149 1
206.55 174.2 16.1724 1
204.528 172.175 16.1727 1
206.549 172.181 14.1498 1
204.528 174.203 14.1492 1
210.592 174.202 16.1727 1
208.571 172.178 16.1728 1
210.59 172.184 14.1501 1
208.569 174.205 14.1495 1
214.635 174.205 16.173 1
212.613 172.181 16.1731 1
214.632 172.187 14.1505 1
212.611 174.208 14.1499 1
216.656 172.184 16.1732 1
216.654 174.211 14.1504 1
218.678 174.208 16.1733 1
220.7 172.186 16.1732 1
218.675 172.19 14.1509 1
220.696 174.213 14.1509 1
222.722 174.208 16.1733 1
224.744 172.186 16.1726 1
222.718 172.191 14.1511 1
224.739 174.213 14.1512 1
226.766 174.207 16.1728 1
228.789 172.183 16.1712 1
226.761 172.19 14.1508 1
228.782 174.211 14.1509 1
230.81 174.204 16.1713 1
232.833 172.177 16.1682 1
230.805 172.186 14.1495 1
232.825 174.206 14.1495 1
234.854 174.197 16.1681 1
236.877 172.169 16.1628 1
234.848 172.179 14.1462 1
236.868 174.198 14.1459 1
238.899 174.186 16.162 1
240.929 172.152 16.154 1
238.893 172.171 14.1396 1
240.911 174.188 14.1384 1
158.027 178.235 16.157 1
158.041 176.219 14.1349 1
156.016 178.236 14.1323 1
162.073 178.243 16.1647 1
160.054 176.216 16.1588 1
162.083 176.222 14.1432 1
160.059 178.245 14.1422 1
166.117 178.246 16.169 1
164.096 176.22 16.1655 1
166.124 176.226 14.1474 1
164.103 178.249 14.1472 1
170.161 178.248 16.1711 1
168.138 176.223 16.1692 1
170.166 176.229 14.1492 1
168.145 178.252 14.1492 1
174.205 178.249 16.1719 1
172.182 176.226 16.1711 1
174.21 176.231 14.1497 1
172.188 178.253 14.1498 1
178.249 178.249 16.172 1
176.227 176.227 16.1718 1
178.253 176.231 14.1497 1
176.231 178.253 14.1497 1
182.294 178.249 16.1719 1
180.272 176.227 16.1721 1
182.297 176.23 14.1493 1
180.275 178.253 14.1492 1
186.338 178.247 16.1717 1
184.316 176.226 16.172 1
186.34 176.228 14.149 1
184.318 178.251 14.1488 1
190.381 178.246 16.1715 1
188.36 176.224 16.1719 1
190.383 176.227 14.1487 1
188.361 178.25 14.1484 1
194.424 178.245 16.1713 1
192.403 176.222 16.1717 1
194.425 176.225 14.1485 1
192.404 178.248 14.1481 1
198.466 178.244 16.1713 1
196.445 176.221 16.1717 1
198.466 176.225 14.1484 1
196.445 178.247 14.148 1
202.508 178.245 16.1714 1
200.487 176.221 16.1718 1
202.508 176.225 14.1485 1
200.487 178.247 14.148 1
206.55 178.246 16.1717 1
204.529 176.222 16.1719 1
206.549 176.227 14.1488 1
204.529 178.249 14.1482 1
210.593 178.248 16.1721 1
208.571 176.224 16.1722 1
210.591 176.229 14.1492 1
208.57 178.25 14.1485 1
214.636 178.25 16.1725 1
212.614 176.227 16.1726 1
214.633 176.232 14.1497 1
212.613 178.253 14.149 1
216.657 176.229 16.173 1
216.655 178.255 14.1497 1
218.679 178.252 16.173 1
220.7 176.231 16.1733 1
218.675 176.234 14.1504 1
220.698 178.257 14.1504 1
222.723 178.253 16.1734 1
224.744 176.231 16.1734 1
222.718 176.235 14.1509 1
224.741 178.257 14.151 1
226.767 178.253 16.1735 1
228.788 176.229 16.1729 1
226.761 176.234 14.1513 1
228.783 178.256 14.1514 1
230.81 178.25 16.1729 1
232.832 176.224 16.1712 1
230.804 176.232 14.151 1
232.826 178.252 14.1511 1
234.854 178.245 16.171 1
236.875 176.216 16.1676 1
234.846 176.226 14.1494 1
236.868 178.245 14.1491 1
238.897 178.236 16.1667 1
240.919 176.204 16.1607 1
238.888 176.216 14.1452 1
240.909 178.235 14.144 1
242.94 178.224 16.1587 1
242.928 176.204 14.1365 1
153.963 182.267 16.1512 1
158.017 182.282 16.1616 1
155.998 180.255 16.1545 1
158.032 180.264 14.1404 1
155.999 182.278 14.1378 1
162.067 182.289 16.1678 1
160.047 180.263 16.1635 1
162.079 180.271 14.1466 1
160.051 182.29 14.1456 1
166.114 182.293 16.1708 1
164.093 180.268 16.1686 1
166.123 180.274 14.1492 1
164.098 182.295 14.149 1
170.159 182.294 16.172 1
168.138 180.271 16.171 1
170.166 180.275 14.1499 1
168.143 182.297 14.15 1
174.204 182.294 16.1721 1
172.182 180.272 16.1719 1
174.209 180.275 14.1497 1
172.187 182.298 14.1499 1
178.249 182.294 16.1719 1
176.227 180.272 16.1721 1
178.253 180.275 14.1492 1
176.23 182.297 14.1493 1
182.293 182.293 16.1715 1
180.271 180.271 16.1719 1
182.296 180.274 14.1487 1
180.274 182.296 14.1487 1
186.337 182.292 16.1711 1
184.315 180.27 16.1715 1
186.339 180.273 14.1482 1
184.317 182.295 14.1481 1
190.38 182.291 16.1708 1
188.359 180.269 16.1712 1
190.382 180.271 14.1478 1
188.36 182.294 14.1476 1
194.423 182.29 16.1706 1
192.402 180.268 16.171 1
194.424 180.27 14.1475 1
192.403 182.293 14.1472 1
198.466 182.29 16.1706 1
196.445 180.267 16.1709 1
198.466 180.27 14.1475 1
196.445 182.292 14.1471 1
202.509 182.291 16.1707 1
200.487 180.267 16.171 1
202.508 180.27 14.1476 1
200.488 182.293 14.1471 1
206.552 182.292 16.171 1
204.53 180.268 16.1712 1
206.55 180.272 14.1479 1
204.53 182.293 14.1473 1
210.594 182.293 16.1714 1
208.572 180.27 16.1715 1
210.592 180.274 14.1483 1
208.572 182.295 14.1477 1
214.638 182.295 16.172 1
212.615 180.272 16.172 1
214.635 180.276 14.1489 1
212.614 182.297 14.1482 1
216.659 180.274 16.1725 1
216.657 182.299 14.1489 1
218.682 182.297 16.1726 1
220.702 180.275 16.1731 1
218.678 180.278 14.1497 1
220.7 182.3 14.1498 1
222.726 182.298 16.1732 1
224.746 180.276 16.1736 1
222.72 180.279 14.1505 1
224.744 182.301 14.1507 1
226.77 182.298 16.1737 1
228.79 180.274 16.1736 1
226.763 180.279 14.1512 1
228.787 182.3 14.1514 1
230.814 182.296 16.1737 1
232.834 180.271 16.1729 1
230.806 180.277 14.1516 1
232.83 182.298 14.1517 1
234.858 182.292 16.1727 1
236.877 180.265 16.1705 1
234.849 180.272 14.1511 1
236.873 182.292 14.1509 1
238.903 182.285 16.1697 1
240.921 180.255 16.1653 1
238.891 180.265 14.1485 1
240.916 182.283 14.1474 1
242.947 182.272 16.1632 1
244.961 180.24 16.1559 1
242.935 180.25 14.142 1
244.961 182.267 14.1391 1
153.956 186.314 16.1556 1
153.969 184.29 14.1342 1
158.009 186.326 16.1648 1
155.986 184.297 16.159 1
158.021 184.307 14.144 1
155.992 186.323 14.1416 1
162.06 186.334 16.1698 1
160.038 184.308 16.1666 1
162.072 184.315 14.1486 1
160.043 186.333 14.1477 1
166.109 186.337 16.1719 1
164.088 184.314 16.1704 1
166.118 184.318 14.1501 1
164.092 186.339 14.15 1
170.156 186.338 16.1724 1
168.135 184.316 16.172 1
170.163 184.319 14.1501 1
168.139 186.341 14.1503 1
174.202 186.338 16.1722 1
172.18 184.317 16.1723 1
174.207 184.319 14.1495 1
172.184 186.341 14.1498 1
178.247 186.338 16.1717 1
176.226 184.316 16.172 1
178.251 184.318 14.1488 1
176.228 186.34 14.149 1
182.292 186.337 16.1711 1
180.27 184.315 16.1715 1
182.295 184.317 14.1481 1
180.273 186.339 14.1482 1
186.336 186.336 16.1706 1
184.315 184.315 16.1711 1
186.338 184.316 14.1475 1
184.316 186.338 14.1475 1
190.38 186.335 16.1702 1
188.358 184.314 16.1707 1
190.381 184.315 14.147 1
188.36 186.338 14.1469 1
194.423 186.335 16.17 1
192.402 184.313 16.1704 1
194.424 184.315 14.1468 1
192.403 186.337 14.1466 1
198.466 186.335 16.17 1
196.445 184.313 16.1703 1
198.467 184.315 14.1467 1
196.445 186.337 14.1464 1
202.51 186.336 16.1701 1
200.488 184.313 16.1703 1
202.509 184.315 14.1468 1
200.488 186.337 14.1464 1
206.553 186.336 16.1704 1
204.531 184.314 16.1705 1
206.551 184.316 14.1471 1
204.531 186.338 14.1466 1
210.596 186.338 16.1708 1
208.574 184.315 16.1709 1
210.594 184.318 14.1476 1
208.573 186.339 14.147 1
214.64 186.339 16.1715 1
212.617 184.316 16.1714 1
214.637 184.319 14.1482 1
212.616 186.34 14.1476 1
216.661 184.318 16.172 1
216.66 186.342 14.1483 1
218.684 186.34 16.1722 1
220.705 184.319 16.1728 1
218.68 184.321 14.149 1
220.703 186.343 14.1493 1
222.729 186.341 16.173 1
224.749 184.32 16.1735 1
222.724 184.322 14.15 1
224.747 186.344 14.1503 1
226.774 186.342 16.1737 1
228.794 184.319 16.1739 1
226.767 184.322 14.1509 1
228.792 186.344 14.1513 1
230.819 186.341 16.1741 1
232.839 184.317 16.1738 1
230.811 184.321 14.1517 1
232.836 186.342 14.152 1
234.865 186.338 16.1736 1
236.884 184.313 16.1723 1
234.855 184.318 14.1518 1
236.881 186.338 14.1517 1
238.912 186.332 16.1714 1
240.93 184.303 16.1683 1
238.899 184.312 14.1503 1
240.927 186.33 14.1493 1
242.959 186.321 16.1661 1
244.978 184.285 16.1602 1
242.944 184.3 14.1455 1
244.973 186.314 14.1426 1
247.005 186.298 16.1562 1
246.992 184.278 14.135 1
153.951 190.36 16.1589 1
151.925 188.335 16.1513 1
151.93 190.354 14.1337 1
153.961 188.339 14.1382 1
158.004 190.371 16.167 1
155.98 188.343 16.1623 1
155.987 190.368 14.1442 1
158.015 188.351 14.1464 1
162.055 190.377 16.171 1
160.032 188.352 16.1686 1
160.038 190.377 14.1491 1
162.066 188.358 14.1497 1
166.105 190.38 16.1724 1
164.082 188.358 16.1716 1
164.088 190.381 14.1505 1
166.114 188.361 14.1505 1
170.153 190.381 16.1726 1
168.131 188.36 16.1725 1
168.135 190.383 14.1504 1
170.16 188.362 14.1501 1
174.2 190.381 16.1721 1
172.178 188.36 16.1724 1
172.181 190.383 14.1496 1
174.205 188.362 14.1493 1
178.246 190.381 16.1715 1
176.224 188.36 16.1719 1
176.227 190.383 14.1487 1
178.25 188.361 14.1484 1
182.291 190.38 16.1708 1
180.269 188.359 16.1712 1
180.271 190.382 14.1478 1
182.294 188.36 14.1476 1
186.335 190.38 16.1702 1
184.314 188.358 16.1707 1
184.315 190.381 14.147 1
186.338 188.36 14.1469 1
190.38 190.38 16.1698 1
188.358 188.358 16.1702 1
188.359 190.381 14.1465 1
190.381 188.359 14.1465 1
194.423 190.379 16.1696 1
192.402 188.357 16.1699 1
192.402 190.381 14.1461 1
194.424 188.359 14.1462 1
198.467 190.38 16.1695 1
196.445 188.357 16.1697 1
196.446 190.381 14.1459 1
198.467 188.359 14.1461 1
202.51 190.38 16.1697 1
200.488 188.358 16.1698 1
200.489 190.381 14.1459 1
202.51 188.359 14.1462 1
206.554 190.381 16.1699 1
204.532 188.358 16.17 1
204.532 190.382 14.1461 1
206.553 188.36 14.1465 1
210.598 190.382 16.1704 1
208.575 188.359 16.1704 1
208.575 190.382 14.1465 1
210.596 188.361 14.147 1
214.642 190.383 16.1711 1
212.619 188.36 16.1709 1
212.618 190.383 14.1471 1
214.639 188.363 14.1477 1
216.663 188.362 16.1716 1
216.662 190.385 14.1479 1
218.687 190.384 16.1719 1
220.708 188.363 16.1724 1
220.706 190.385 14.1489 1
218.683 188.364 14.1485 1
222.732 190.384 16.1728 1
224.753 188.363 16.1733 1
224.751 190.386 14.15 1
222.727 188.365 14.1496 1
226.778 190.385 16.1736 1
228.799 188.363 16.174 1
228.797 190.386 14.1511 1
226.772 188.365 14.1507 1
230.825 190.384 16.1743 1
232.846 188.362 16.1742 1
232.843 190.385 14.152 1
230.817 188.365 14.1517 1
234.873 190.382 16.1742 1
236.893 188.358 16.1733 1
236.89 190.383 14.1522 1
234.862 188.363 14.1522 1
238.923 190.378 16.1725 1
240.942 188.351 16.17 1
240.939 190.377 14.1504 1
238.909 188.358 14.1513 1
242.973 190.37 16.1678 1
244.989 188.338 16.163 1
244.987 190.367 14.1445 1
242.956 188.348 14.1475 1
247.021 190.357 16.1587 1
247.001 188.332 14.1383 1
153.952 194.412 16.161 1
151.929 192.378 16.1545 1
151.941 194.413 14.1365 1
153.962 192.386 14.141 1
158.001 194.418 16.1683 1
155.977 192.39 16.1645 1
155.986 194.416 14.1458 1
158.012 192.396 14.1479 1
162.052 194.421 16.1717 1
160.028 192.397 16.17 1
160.036 194.421 14.1499 1
162.061 192.401 14.1504 1
166.102 194.423 16.1728 1
164.079 192.401 16.1722 1
164.085 194.423 14.1508 1
166.11 192.403 14.1507 1
170.151 194.424 16.1727 1
168.128 192.402 16.1727 1
168.132 194.425 14.1504 1
170.157 192.404 14.15 1
174.198 194.424 16.1721 1
172.175 192.403 16.1724 1
172.179 194.425 14.1495 1
174.203 192.404 14.1491 1
178.245 194.424 16.1713 1
176.222 192.403 16.1717 1
176.225 194.425 14.1485 1
178.248 192.404 14.1481 1
182.29 194.423 16.1706 1
180.268 192.402 16.171 1
180.27 194.424 14.1475 1
182.293 192.403 14.1472 1
186.335 194.423 16.17 1
184.313 192.402 16.1704 1
184.315 194.424 14.1468 1
186.337 192.403 14.1466 1
190.379 194.423 16.1696 1
188.357 192.402 16.1699 1
188.359 194.424 14.1462 1
190.381 192.402 14.1461 1
194.423 194.423 16.1693 1
192.401 192.401 16.1696 1
192.402 194.424 14.1458 1
194.424 192.402 14.1458 1
198.467 194.424 16.1693 1
196.445 192.402 16.1694 1
196.446 194.424 14.1456 1
198.467 192.403 14.1457 1
202.511 194.424 16.1694 1
200.489 192.402 16.1694 1
200.489 194.425 14.1456 1
202.51 192.403 14.1458 1
206.555 194.425 16.1697 1
204.532 192.402 16.1696 1
204.532 194.425 14.1458 1
206.554 192.404 14.1461 1
210.599 194.425 16.1702 1
208.576 192.403 16.17 1
208.576 194.426 14.1462 1
210.597 192.405 14.1466 1
214.644 194.426 16.1708 1
212.621 192.404 16.1706 1
212.62 194.426 14.1468 1
214.641 192.405 14.1473 1
216.665 192.405 16.1713 1
216.664 194.427 14.1476 1
218.689 194.426 16.1717 1
220.711 192.405 16.1722 1
220.709 194.427 14.1486 1
218.685 192.406 14.1482 1
222.735 194.427 16.1726 1
224.757 192.406 16.1732 1
224.754 194.428 14.1498 1
222.73 192.407 14.1493 1
226.782 194.427 16.1736 1
228.804 192.406 16.174 1
228.801 194.428 14.151 1
226.776 192.407 14.1505 1
230.83 194.426 16.1743 1
232.852 192.405 16.1744 1
232.848 194.427 14.1521 1
230.822 192.407 14.1516 1
234.88 194.425 16.1745 1
236.902 192.403 16.1738 1
236.898 194.425 14.1524 1
234.87 192.405 14.1523 1
238.931 194.422 16.1731 1
240.953 192.398 16.1711 1
240.949 194.422 14.1509 1
238.919 192.402 14.1519 1
242.985 194.418 16.1688 1
245.006 192.39 16.1646 1
245.003 194.415 14.1455 1
242.97 192.396 14.1486 1
247.041 194.409 16.1601 1
249.059 192.374 16.1533 1
249.059 194.402 14.134 1
247.022 192.386 14.1401 1
153.949 198.466 16.1622 1
151.927 196.44 16.1564 1
151.933 198.467 14.138 1
153.961 196.441 14.1427 1
158.001 198.465 16.169 1
155.976 196.44 16.1658 1
155.985 198.466 14.1467 1
158.01 196.442 14.1487 1
162.051 198.465 16.1721 1
160.026 196.442 16.1707 1
160.035 198.465 14.1503 1
162.059 196.444 14.1508 1
166.101 198.465 16.173 1
164.077 196.444 16.1726 1
